"Gene" "Length" "MW" "Scof_St" "Scof_Unst" "Cromo"
"ATO2" 849 272286.8 1.24120898197911e-09 3.38413400209904e-10 "XIV"
"ATO3" 828 265484.6 7.90603329773658e-10 2.6738752751204e-10 "IV"
"ATP1" 1638 525389.6 9.25639110174083e-10 2.60192033817719e-10 "II"
"ATP10" 840 269618 1.36383044534341e-09 7.2651686238449e-10 "XII"
"ATP11" 957 306835.4 8.50980528287462e-10 3.55859361799647e-10 "XIV"
"ATP12" 978 313983.6 1.03648308210666e-09 3.5102449528383e-10 "X"
"ATP14" 375 120994 9.17832934298135e-10 3.18747575215363e-10 "XII"
"ATP15" 189 60837.8 8.49485691234496e-10 1.6927547853789e-10 "XVI"
"ATP16" 483 154749.6 7.41751347884586e-10 2.04835763956767e-10 "IV"
"ATP17" 306 98621.2 9.17896218467361e-10 1.97545230454037e-10 "IV"
"ATP18" 180 58006 7.17277135471212e-10 1.86813605342326e-10 "XIII"
"ATP19" 207 66253.4 8.24494746745919e-10 2.16551568301364e-10 "XV"
"ATP2" 1536 493933.2 9.69888899930613e-10 3.31136831741282e-10 "X"
"ATP20" 348 111154.6 6.40541845762592e-10 1.69747827937567e-10 "XVI"
"ATP22" 2055 662012 1.39316907477648e-09 6.82301286844948e-10 "IV"
"ATP23" 813 260002.6 8.7699018882073e-10 3.41077337202912e-10 "XIV"
"ATP25" 1839 589916.8 1.2192993390621e-09 5.59586817428583e-10 "XIII"
"ATP3" 936 300919.2 8.24350272010248e-10 2.84169782795344e-10 "II"
"ATP4" 735 236572 8.86973597292383e-10 2.46757418141923e-10 "XVI"
"ATP5" 639 205598.8 6.7544445968111e-10 2.08333103055033e-10 "IV"
"ATP6" 780 247640 1.34157787887843e-09 1.13235730215427e-09 "Mito"
"ATP7" 525 168174 5.57739233234114e-10 2.22328191384801e-10 "XI"
"ATP8" 147 47215.4 1.66666666666667e-09 2.16666666666667e-09 "Mito"
"ATR1" 1629 521808.8 1.20086415200772e-09 5.21204927325419e-10 "XIII"
"ATS1" 1002 320938.4 1.11737722742539e-09 4.17080193018493e-10 "I"
"ATX1" 222 71371.4 7.88579195821292e-10 1.38633908426895e-10 "XIV"
"ATX2" 942 302306.4 7.24124055028998e-10 3.95968002624385e-10 "XV"
"AUA1" 285 91727 1.66666666666667e-09 NA "VI"
"AUR1" 1206 385664.2 9.93298617380038e-10 4.44418222339016e-10 "XI"
"AUS1" 4185 1338448 1.34506546022608e-09 8.02534885898004e-10 "XV"
"AVL9" 2295 735244 1.39724912321508e-09 6.21018221897265e-10 "XII"
"AVO1" 3531 1137791.2 1.41496577254207e-09 9.36916055820131e-10 "XV"
"AVO2" 1281 409863.2 1.31089790770746e-09 5.24102769334907e-10 "XIII"
"AVT1" 1809 580559.8 9.72131742096318e-10 5.22151268059133e-10 "X"
"AVT2" 1443 464533.6 1.15058834746263e-09 5.10553811358573e-10 "V"
"AVT3" 2079 668642.8 1.00242633773188e-09 5.59315518912355e-10 "XI"
"AVT4" 2142 689185.4 1.31901718043324e-09 6.89063427244027e-10 "XIV"
"AVT5" 1380 443462 9.93312081998381e-10 4.96786671005253e-10 "II"
"AVT6" 1347 431712.4 8.05725261523182e-10 3.95121996422467e-10 "V"
"AVT7" 1473 473094.6 8.7947482423732e-10 4.56991339483437e-10 "IX"
"AXL1" 3627 1159094.4 1.40702545475777e-09 8.40408028415425e-10 "XVI"
"AXL2" 2472 794512.4 9.61656634743313e-10 8.77096906274573e-10 "IX"
"AYR1" 894 287598.8 7.01379601329243e-10 2.23299906202943e-10 "IX"
"AYT1" 1425 458372 1.1812961326401e-09 3.95239513692169e-10 "XII"
"AZF1" 2745 877372 1.21215219628867e-09 7.01686208197323e-10 "XV"
"AZR1" 1842 591657.4 1.33939990455216e-09 6.5992277808368e-10 "VII"
"BAG7" 1230 394640 1.30569057539787e-09 7.72815152459637e-10 "XV"
"BAP2" 1830 587222 9.94990475954402e-10 6.15532789271401e-10 "II"
"BAP3" 1815 582361 9.51650053886316e-10 5.32684431711255e-10 "IV"
"BAR1" 1764 568233.8 8.54585551439752e-10 6.84679617718526e-10 "IX"
"BAS1" 2436 778902.2 1.25758965273756e-09 7.45860578928262e-10 "XI"
"BAT1" 1182 380065.4 9.41459243782746e-10 2.80934313069193e-10 "VIII"
"BAT2" 1131 363084.2 9.45332314528351e-10 5.05558687409337e-10 "X"
"BBC1" 3474 1120641.8 1.02537290215589e-09 6.03537294173164e-10 "X"
"BBP1" 1158 370334.6 1.22430144159254e-09 5.51371482735141e-10 "XVI"
"BCD1" 1101 353942.2 9.9897446304202e-10 4.48540038906294e-10 "VIII"
"BCH1" 2175 700168 1.18800290564132e-09 4.76060042695986e-10 "XIII"
"BCH2" 2298 740105.6 1.33334402350878e-09 6.77918768748514e-10 "XI"
"BCK1" 4437 1415235.4 1.45950551778319e-09 1.09235372543659e-09 "X"
"BCK2" 2556 817537.2 1.3137603319321e-09 8.56678236046432e-10 "V"
"BCP1" 852 273188.4 8.41818745131903e-10 3.06949950925961e-10 "IV"
"BCS1" 1371 440345.2 1.25365109881176e-09 5.17868990408896e-10 "IV"
"BCY1" 1251 400926.2 8.18224693484329e-10 3.20562079891088e-10 "IX"
"BDF1" 2061 658703.2 1.23617177409087e-09 5.88958977633889e-10 "XII"
"BDF2" 1917 614074.4 1.14896414660929e-09 5.97072112317611e-10 "IV"
"BDH1" 1149 369096.8 9.20232260236348e-10 2.83456886828621e-10 "I"
"BDH2" 1254 403382.8 1.11304395803933e-09 3.99693515119404e-10 "I"
"BDP1" 1785 569392 1.09716498393723e-09 5.82919722440206e-10 "XIV"
"BDS1" 1941 623378.2 1.34603082245214e-09 6.40894530028946e-10 "XV"
"BEM1" 1656 531601.2 1.11895609256719e-09 4.48708167352777e-10 "II"
"BEM2" 6504 2090725.8 1.49206657003153e-09 1.15529205615934e-09 "V"
"BEM3" 3387 1089240.4 1.36707010913619e-09 7.78507865267248e-10 "XVI"
"BEM4" 1902 611258.4 1.26177085091223e-09 5.88543396605115e-10 "XVI"
"BER1" 825 264848 1.28775835705345e-09 4.855759602607e-10 "XII"
"BET1" 429 181510 9.83764229473693e-10 3.59145728969978e-10 "IX"
"BET2" 978 313765.6 9.87373950078225e-10 2.47526088192794e-10 "XVI"
"BET3" 582 188767.4 7.37802293360032e-10 2.55355008810271e-10 "XI"
"BET4" 984 343295.2 1.01640860976587e-09 3.67168427161911e-10 "X"
"BET5" 480 153508 9.49161909562069e-10 3.19248687630718e-10 "XIII"
"BFA1" 1725 551813 1.37767906067875e-09 9.35756869682846e-10 "X"
"BFR1" 1413 450929.6 8.05898901033612e-10 4.38363252906875e-10 "XV"
"BFR2" 1605 512221 9.36990217077874e-10 4.10025263942986e-10 "IV"
"BGL2" 942 302227.4 6.28318040548034e-10 3.1113097699247e-10 "VII"
"BI2" 1272 659457 1.62072511516585e-09 1.55280791019678e-09 "Mito"
"BI3" 1554 1184239.2 1.65390618030118e-09 1.7130008774307e-09 "Mito"
"BI4" 1917 1817032.4 1.62165135828556e-09 1.85827636457012e-09 "Mito"
"BIG1" 1008 352625 9.19043128286037e-10 4.55970978217074e-10 "VIII"
"BIK1" 1323 422377.6 1.13586338540202e-09 5.2087678479311e-10 "III"
"BIL1" 231 73760.2 1.15960008077366e-09 2.29355242105785e-10 "XV"
"BIM1" 1035 330489 1.11015591828581e-09 4.62073051568605e-10 "V"
"BIO2" 1128 361073.6 9.48907942971291e-10 3.96091608165694e-10 "VII"
"BIO3" 1443 463726.6 1.31892729819668e-09 5.9670545818182e-10 "XIV"
"BIO4" 714 228948.8 8.46072908889969e-10 3.44888444114272e-10 "XIV"
"BIO5" 1686 539804.2 1.43384450054517e-09 6.97808428946164e-10 "XIV"
"BIR1" 2865 924103 1.32594127194055e-09 7.27050872997864e-10 "X"
"BIT2" 1638 525874.6 1.3771938897412e-09 6.95340994227175e-10 "II"
"BIT61" 1632 524791.4 1.20319688129203e-09 4.94761347271178e-10 "X"
"BLI1" 342 111031.4 1.07954212327756e-09 4.2847883870585e-10 "XI"
"BLM10" 6432 2071100.4 1.50219851542445e-09 8.69332909533012e-10 "VI"
"BLS1" 369 118883.8 5.82715497531406e-10 2.56179395053359e-10 "XII"
"BMH1" 804 258107.8 6.75817552611438e-10 2.30547231442315e-10 "V"
"BMH2" 822 263761.4 6.95426861953777e-10 2.36213273854075e-10 "IV"
"BMS1" 3552 1149117.4 1.3708375014726e-09 6.07786422917632e-10 "XVI"
"BMT2" 1014 324887.8 1.05240435664025e-09 6.34394438350694e-10 "II"
"BMT5" 1011 323862.2 1.03766863608012e-09 4.03231377441555e-10 "IX"
"BMT6" 1098 352248.6 1.15565716705146e-09 4.56341183585054e-10 "XII"
"BNA1" 534 173036.8 5.89924667941631e-10 2.44295819430298e-10 "X"
"BNA2" 1362 436517.4 9.90196349390272e-10 3.02130616025759e-10 "X"
"BNA3" 1335 429857 8.46728355335363e-10 2.83817319902376e-10 "X"
"BNA4" 1383 445107.6 8.68490139267093e-10 2.80015007831462e-10 "II"
"BNA5" 1362 438277.4 9.85489346958999e-10 2.85284832638492e-10 "XII"
"BNA6" 888 285137.6 6.41875801864166e-10 2.04206618089306e-10 "VI"
"BNA7" 786 252947.2 9.5474816027353e-10 3.09607549962268e-10 "IV"
"BNI1" 5862 1878060.4 1.45795166445903e-09 9.82132959910292e-10 "XIV"
"BNI4" 2679 857688.8 1.29504432140356e-09 7.3829436100613e-10 "XIV"
"BNI5" 1347 430057.4 8.58085092809011e-10 3.81239388976646e-10 "XIV"
"BNR1" 4128 1318506.6 1.4103262443777e-09 8.19374027210156e-10 "IX"
"BNS1" 414 133686.8 7.7062618922683e-10 2.86546148412802e-10 "VII"
"BOI1" 2943 949329.6 1.31159332866822e-09 8.03270382185648e-10 "II"
"BOI2" 3123 1005673.6 1.29882856682057e-09 7.82830824678359e-10 "V"
"BOL1" 333 106936.6 8.45527028843522e-10 1.89090826787452e-10 "I"
"BOL3" 357 114999.4 6.6081523299009e-10 1.36804171764977e-10 "I"
"BOP2" 1713 551799.6 1.19532725780108e-09 4.37855422293992e-10 "XII"
"BOP3" 1191 380648.2 1.22601655479836e-09 5.81168046080611e-10 "XIV"
"BOR1" 1731 556166.2 1.14474141449041e-09 5.40057159218651e-10 "XIV"
"BOS1" 735 264454.8 9.14230366639984e-10 3.07980157102257e-10 "XII"
"BPH1" 6504 2093512.8 1.51938425081391e-09 1.14240825777885e-09 "III"
"BPL1" 2073 667875.6 1.23787915308852e-09 4.06657410141303e-10 "IV"
"BPT1" 4680 1495178 1.28776758343033e-09 1.20863407031842e-09 "XII"
"BRE1" 2103 672227.6 1.17692389545279e-09 6.29603091488079e-10 "IV"
"BRE2" 1518 484821.6 1.26769345295714e-09 3.91795943907646e-10 "XII"
"BRE4" 3378 1082083.6 1.47130160891205e-09 1.09500926246576e-09 "IV"
"BRE5" 1548 494419.6 1.20779750333015e-09 4.80692230401552e-10 "XIV"
"BRF1" 1791 572926.2 1.27269288793738e-09 4.6685848455734e-10 "VII"
"BRL1" 1416 453771.2 1.05094354645205e-09 4.41672637473445e-10 "VIII"
"BRN1" 2265 722951 1.43870293084929e-09 6.86972136583695e-10 "II"
"BRO1" 2535 813542 1.23910741164254e-09 5.80765174258095e-10 "XVI"
"BRP1" 378 121020.6 1.33939990455216e-09 3.04982255246917e-10 "VII"
"BRR1" 1026 327937.2 1.20260334963088e-09 5.09694514618329e-10 "XVI"
"BRR2" 6492 2085615.4 1.45977936295607e-09 9.9661295087314e-10 "V"
"BRR6" 594 192245.8 1.05008039430897e-09 3.39874735983904e-10 "VII"
"BRX1" 876 281259.2 7.60212850024632e-10 2.60941625453001e-10 "XV"
"BSC1" 987 315808.4 1.47786498817741e-09 1.4413034342459e-09 "IV"
"BSC2" 708 227688.6 1.42541503718367e-09 6.81918672714373e-10 "IV"
"BSC3" 309 99551.8 1.66666666666667e-09 1.70730561291334e-09 "XII"
"BSC4" 396 126191.2 1.6160494209861e-09 1.37493206213707e-09 "XIV"
"BSC5" 1470 472005 1.41188628272289e-09 9.96480133836789e-10 "XIV"
"BSC6" 1494 478966.8 8.97178359149248e-10 5.21743874247838e-10 "XV"
"BSD2" 966 308836.2 1.03125094001759e-09 4.67403682826532e-10 "II"
"BSP1" 1731 552552.2 1.20460932566786e-09 6.02784218841067e-10 "XVI"
"BST1" 3090 995888 1.18463721983702e-09 8.80779129875496e-10 "VI"
"BTN2" 1233 393789.6 1.24763826882611e-09 5.46388153837245e-10 "VII"
"BTS1" 1008 324201.6 1.04396771847747e-09 3.80321961508516e-10 "XVI"
"BTT1" 450 143440 1.1472089910018e-09 3.35158812290282e-10 "IV"
"BUB1" 3066 988082.2 1.35376702744679e-09 7.63679664183653e-10 "VII"
"BUB2" 921 295888.2 1.01155275611149e-09 4.7221184087915e-10 "XIII"
"BUB3" 1026 329777.2 1.2541006736248e-09 5.00261542364172e-10 "XV"
"BUD13" 801 255387.2 9.40179460578811e-10 3.6809316358335e-10 "VII"
"BUD14" 2130 680959 1.14344116456739e-09 5.10610781407333e-10 "I"
"BUD16" 939 302245.8 9.12282856912697e-10 2.90764661846613e-10 "V"
"BUD17" 954 306170.8 1.13767532690234e-09 3.17131557135468e-10 "XIV"
"BUD19" 309 99425.8 1.66666666666667e-09 3.09871831033359e-10 "X"
"BUD2" 3315 1066576 1.3782907242915e-09 7.40670194279134e-10 "XI"
"BUD20" 501 160872.2 8.39346748873051e-10 2.63481728952375e-10 "XII"
"BUD21" 645 210684 9.26094148738282e-10 3.12138814091828e-10 "XV"
"BUD22" 1560 496222 9.02788438585742e-10 4.11102174398735e-10 "XIII"
"BUD23" 828 265861.6 8.46892209246479e-10 2.74436356490328e-10 "III"
"BUD25" 462 311117 1.66666666666667e-09 NA "V"
"BUD26" 288 92699.6 9.31471645657446e-10 2.68251668704257e-10 "IV"
"BUD27" 2391 763196.2 1.18034816499935e-09 5.20978409974878e-10 "VI"
"BUD28" 378 121150.6 5.06066571218825e-10 0 "XII"
"BUD3" 4911 1567732.2 1.46255336829455e-09 9.17152810462167e-10 "III"
"BUD30" 582 189155.4 1.66666666666667e-09 NA "IV"
"BUD31" 474 153785.8 1.42456310918592e-09 8.44108761998025e-10 "III"
"BUD32" 786 252411.2 7.72861466949237e-10 2.76560172147666e-10 "VII"
"BUD4" 4344 1384918.8 1.35129764038609e-09 7.99685730447681e-10 "X"
"BUD5" 1929 617455.8 1.30140758774795e-09 7.00535660065426e-10 "III"
"BUD6" 2367 757047.4 1.20864487539758e-09 6.33629649173979e-10 "XII"
"BUD7" 2241 719977.2 1.34419862370937e-09 6.61343856029816e-10 "XV"
"BUD8" 1812 580529.4 1.42762892991289e-09 6.81010319888556e-10 "XII"
"BUD9" 1644 527687.8 1.29785049698027e-09 6.4022519286573e-10 "VII"
"BUG1" 1026 326797.2 7.40609268235355e-10 2.80579306511612e-10 "IV"
"BUL1" 2931 941562.2 1.38764514536198e-09 6.71568629236405e-10 "XIII"
"BUL2" 2763 886735.6 1.36987135606117e-09 7.7117460514053e-10 "XIII"
"BUR2" 1188 381084.6 1.18460124023461e-09 5.23143142784994e-10 "XII"
"BUR6" 429 136685.8 1.00523445205421e-09 3.99692517062659e-10 "V"
"BXI1" 894 287177.8 6.2431103489581e-10 3.05996548708516e-10 "XIV"
"BYE1" 1785 570532 1.18025833647256e-09 5.96387663626618e-10 "XI"
"BZZ1" 1902 608265.4 9.67952102167195e-10 4.952654291331e-10 "VIII"
"CAB1" 1104 355452.8 9.87605360664564e-10 3.3173021667111e-10 "IV"
"CAB2" 1098 353172.6 9.45405146943952e-10 2.90061579013026e-10 "IX"
"CAB3" 1716 547679.2 1.05582064157894e-09 5.39512842065698e-10 "XI"
"CAB4" 918 294304.6 8.40496592829688e-10 2.93073871214758e-10 "VII"
"CAB5" 726 232272.2 1.02862008686714e-09 2.99197981906312e-10 "IV"
"CAC2" 1407 452381.4 1.07740406759673e-09 4.02483389986038e-10 "XIII"
"CAD1" 1230 393232 1.17962355924207e-09 5.94152770971256e-10 "IV"
"CAF120" 3183 1026761.6 1.37941042155625e-09 6.83819893211803e-10 "XIV"
"CAF130" 3369 1076559.8 1.42321950069844e-09 8.30711701004146e-10 "VII"
"CAF16" 870 279335 8.55222057883383e-10 3.13423322635376e-10 "VI"
"CAF20" 486 157889.2 4.88288329564755e-10 2.07644546186915e-10 "XV"
"CAF4" 1932 618683.4 1.37971294549244e-09 6.92863870245097e-10 "XI"
"CAF40" 1122 360308.4 9.58916076361392e-10 3.83952441255774e-10 "XIV"
"CAJ1" 1176 375422.2 7.96383222516192e-10 3.4727643639785e-10 "V"
"CAK1" 1107 355256.4 1.05901857501512e-09 4.01210731537093e-10 "VI"
"CAM1" 1248 400507.6 7.60567789207036e-10 2.89751459858106e-10 "XVI"
"CAN1" 1773 568978.6 8.87715942740642e-10 5.27517087537055e-10 "V"
"CAP1" 807 258847.4 8.07604331305755e-10 2.52810050304159e-10 "XI"
"CAP2" 864 277542.8 8.67120396296593e-10 2.97943024659526e-10 "IX"
"CAR1" 1002 321790.4 7.27727561593357e-10 2.10854193363664e-10 "XVI"
"CAR2" 1275 409307 8.65795062085111e-10 2.36644212580326e-10 "XII"
"CAT2" 2013 647430.6 1.3279920463143e-09 5.87284551501179e-10 "XIII"
"CAT5" 702 225576.4 8.61816143286668e-10 2.63915749302611e-10 "XV"
"CAT8" 4302 1373776.4 1.40815672997162e-09 1.00003809857912e-09 "XIII"
"CAX4" 720 231677 1.11503616882278e-09 5.19872813907633e-10 "VII"
"CBC2" 627 201599.4 7.19044880583423e-10 2.32519366546347e-10 "XVI"
"CBF1" 1056 337647.2 1.08240785287988e-09 4.50153376800101e-10 "X"
"CBF2" 2871 922969.2 1.33514738028365e-09 7.65126030389262e-10 "VII"
"CBF5" 1452 464662.4 9.61777465574197e-10 2.58838743600431e-10 "XII"
"CBK1" 2271 727486.2 1.25247046305557e-09 6.17372123558921e-10 "XIV"
"CBP1" 1965 631143 1.37908232475483e-09 6.79951372515913e-10 "X"
"CBP2" 1893 607706.6 1.22335769969868e-09 6.70333784786459e-10 "VIII"
"CBP3" 1008 323520.6 9.39440240368931e-10 3.33971649394855e-10 "XVI"
"CBP4" 513 166414.6 8.82338543461447e-10 2.55359080396633e-10 "VII"
"CBP6" 489 155573.8 8.04982635361416e-10 3.17570340036467e-10 "II"
"CBR1" 855 274931 7.85134807084899e-10 3.40550873945827e-10 "IX"
"CBS1" 690 221389 1.10123877809909e-09 3.53275234090729e-10 "IV"
"CBS2" 1170 376615 1.1769442117333e-09 4.28632214364865e-10 "IV"
"CBT1" 816 261793.2 1.05866875624912e-09 4.86345559848965e-10 "XI"
"CCA1" 1641 527376.2 1.08910168328081e-09 3.6560224463196e-10 "V"
"CCC1" 969 311106.8 9.32313085316932e-10 3.07613155827281e-10 "XII"
"CCC2" 3015 970107 1.35095992257428e-09 8.91093110183088e-10 "IV"
"CCE1" 1062 340693.4 1.0676933482301e-09 4.07627950097321e-10 "XI"
"CCH1" 6120 1971845 1.40611209214252e-09 1.11813340074967e-09 "VII"
"CCL1" 1182 378425.4 1.07372286958037e-09 3.45528289597946e-10 "XVI"
"CCM1" 2595 832454 1.40975074795276e-09 8.12070121286788e-10 "VII"
"CCP1" 1086 348822.2 6.21044301844212e-10 2.63444447469505e-10 "XI"
"CCR4" 2514 805683.8 1.21909540782953e-09 5.26117696622025e-10 "I"
"CCS1" 750 240500 6.25510281880621e-10 2.28836173844824e-10 "XIII"
"CCT2" 1584 507753.8 1.01239047203451e-09 3.44426714778133e-10 "IX"
"CCT3" 1605 514744 9.75618417350317e-10 3.12730612719718e-10 "X"
"CCT4" 1587 509765.4 1.05712224376309e-09 3.59760596936314e-10 "IV"
"CCT5" 1689 542437.8 9.67073222075675e-10 3.32638194319862e-10 "X"
"CCT6" 1641 527343.2 1.12039936516282e-09 3.74988702228245e-10 "IV"
"CCT7" 1653 530377.6 1.21401836774804e-09 4.52059040848855e-10 "X"
"CCT8" 1707 547613.4 1.06180217005244e-09 2.95011022214459e-10 "X"
"CCW12" 402 128759.4 6.58517325205289e-10 1.69096529325344e-10 "XII"
"CCW14" 717 231068.4 7.77034897733271e-10 2.8710601526805e-10 "XII"
"CCZ1" 2115 679734 1.27261362213891e-09 6.27275422109566e-10 "II"
"CDA1" 906 291308.2 4.95838715072393e-10 1.94890496229737e-10 "XII"
"CDA2" 939 302237.8 8.33333333333333e-10 0 "XII"
"CDC1" 1476 474933.2 8.3050521772391e-10 5.66542176442175e-10 "IV"
"CDC10" 969 312065.8 8.48730439588408e-10 2.47372729383963e-10 "III"
"CDC11" 1248 399595.6 1.02676391570507e-09 3.20217368854083e-10 "X"
"CDC12" 1224 391734.8 9.56348837758083e-10 3.28139295093448e-10 "VIII"
"CDC123" 1083 347679.6 9.93664097721627e-10 4.30995068621351e-10 "XII"
"CDC13" 2775 889247 1.3863890395023e-09 8.39168776378865e-10 "IV"
"CDC14" 1656 532026.2 1.13026080239148e-09 3.71046908036954e-10 "VI"
"CDC15" 2925 940263 1.36464175512339e-09 6.49706258433196e-10 "I"
"CDC16" 2523 809951.6 1.29479971821772e-09 7.34358399470168e-10 "XI"
"CDC19" 1503 482915.6 7.29764622108683e-10 2.29244539312851e-10 "I"
"CDC20" 1833 588034.6 1.24594173403947e-09 6.72501988290328e-10 "VII"
"CDC21" 915 293784 7.63674207847876e-10 2.3001183555684e-10 "XV"
"CDC23" 1881 603877.2 1.28970846735352e-09 6.01473810724341e-10 "VIII"
"CDC24" 2565 823318 1.27591105954164e-09 5.88116718292399e-10 "I"
"CDC25" 4770 1524773 1.46576645560201e-09 9.05436312977087e-10 "XII"
"CDC26" 375 119817 8.3666345824408e-10 2.9286804789209e-10 "VI"
"CDC27" 2277 731957.4 1.31606543787305e-09 6.94553099056784e-10 "II"
"CDC28" 897 288020.4 8.01259088658843e-10 3.03537514494608e-10 "II"
"CDC3" 1563 500078.6 9.96818851903457e-10 3.57360386506931e-10 "XII"
"CDC31" 486 158430.2 7.41208669283959e-10 2.54056623259208e-10 "XV"
"CDC33" 642 206371.4 6.49618830579131e-10 2.38437823308818e-10 "XV"
"CDC34" 888 284538.6 1.04172010731809e-09 3.36408537480662e-10 "IV"
"CDC36" 576 185204.2 5.67692790876097e-10 1.99050621431254e-10 "IV"
"CDC37" 1521 486745.2 6.80647762544848e-10 3.28652077832066e-10 "IV"
"CDC39" 6327 2037052.4 1.43914304211648e-09 9.58700642687738e-10 "III"
"CDC4" 2340 753431 1.25215054298398e-09 5.01483987812875e-10 "VI"
"CDC40" 1368 439298.6 1.32737933058789e-09 6.50949339186652e-10 "IV"
"CDC42" 576 185338.2 8.19172380440886e-10 2.20430112792036e-10 "XII"
"CDC43" 1131 363916.2 1.14657724667385e-09 4.6699797080365e-10 "VII"
"CDC45" 1953 626206.6 1.24827717849271e-09 5.21974495861213e-10 "XII"
"CDC48" 2508 804763.6 9.52475884106554e-10 3.39949039448931e-10 "IV"
"CDC5" 2118 679762.6 1.2410726323252e-09 5.95266837712925e-10 "XIII"
"CDC50" 1176 377967.2 1.11241877252915e-09 5.84895602923622e-10 "III"
"CDC53" 2448 784680.6 1.27539898235014e-09 5.77663978925217e-10 "IV"
"CDC55" 1581 506697.2 1.32469537422227e-09 5.07618476164512e-10 "VII"
"CDC6" 1542 495639.4 1.17096122265731e-09 5.28935426970272e-10 "X"
"CDC60" 3273 1052904.6 1.28026873637159e-09 4.87611054552124e-10 "XVI"
"CDC7" 1524 489164.8 1.15145798663768e-09 4.18050177106302e-10 "IV"
"CDC73" 1182 379328.4 8.46097949982568e-10 3.2915237356299e-10 "XII"
"CDC8" 651 211405.2 9.22481925374716e-10 2.91259413952327e-10 "X"
"CDC9" 2268 728144.6 1.22678399262543e-09 5.39620367421225e-10 "IV"
"CDD1" 429 138625.8 1.24660706590079e-09 4.66626172535109e-10 "XII"
"CDH1" 1701 546468.2 1.31098510089481e-09 6.7044666277986e-10 "VII"
"CDS1" 1374 441897.8 7.47043490098408e-10 4.27096364513565e-10 "II"
"CEF1" 1773 566300.6 1.05757800025882e-09 5.63137105343058e-10 "XIII"
"CEG1" 1380 442757 9.13922980108549e-10 3.07031017863065e-10 "VII"
"CEM1" 1329 426700.8 1.19499925731197e-09 7.27799890454897e-10 "V"
"CEP3" 1827 588509.4 1.35087778754709e-09 7.18441337486902e-10 "XIII"
"CET1" 1650 528010 9.85679734734117e-10 3.97017810712772e-10 "XVI"
"CEX1" 2286 734402.2 1.04047298106981e-09 5.06439580344619e-10 "XV"
"CFD1" 882 282942.4 9.52769135815324e-10 3.47325768825891e-10 "IX"
"CFT1" 4074 1301449.8 1.39867630964911e-09 7.92983342734949e-10 "IV"
"CFT2" 2580 827313 1.35256814588828e-09 7.36950664530406e-10 "XII"
"CGI121" 546 210259.4 8.04294648718176e-10 3.06280936828148e-10 "XIII"
"CGR1" 363 115113.6 8.18727182186823e-10 2.73234163414911e-10 "VII"
"CHA1" 1083 347937.6 8.7819745888665e-10 3.82997376480077e-10 "III"
"CHA4" 1947 626413.4 1.32907245001103e-09 6.86588652761248e-10 "XII"
"CHC1" 4962 1587868.4 1.16506422116135e-09 6.3313566905951e-10 "VII"
"CHD1" 4407 1404145.4 1.28430572468082e-09 8.34525181218974e-10 "V"
"CHK1" 1584 510435.8 1.23277141313952e-09 4.3646948685681e-10 "II"
"CHL1" 2586 830406.2 1.42106670942704e-09 8.56180438154829e-10 "XVI"
"CHL4" 1377 441859.4 1.29006843030774e-09 5.89905786307868e-10 "IV"
"CHM7" 1353 432106.6 1.02367670391453e-09 4.18157169696877e-10 "X"
"CHO1" 831 266901.2 5.85644384955939e-10 2.13292755391723e-10 "V"
"CHO2" 2610 839601 1.07721866646941e-09 7.49007418653777e-10 "VII"
"CHS1" 3396 1085989.2 1.37345719709712e-09 8.70884232288783e-10 "XIV"
"CHS2" 2892 931350.4 1.22875180397486e-09 6.58032705319296e-10 "II"
"CHS3" 3498 1119200.6 1.2446066505415e-09 1.06680518538576e-09 "II"
"CHS5" 2016 643680.2 1.00817233894441e-09 3.7535773881967e-10 "XII"
"CHS6" 2241 719465.2 1.3052012036129e-09 5.96297748212143e-10 "X"
"CHS7" 951 304575.2 7.47751895638036e-10 3.36434123427096e-10 "VIII"
"CHZ1" 462 146509.4 7.21323312044935e-10 2.42560119243411e-10 "V"
"CIA1" 993 318390.6 1.09427719937367e-09 3.5942995123861e-10 "IV"
"CIA2" 696 223105.2 7.18777587938089e-10 2.45846362668328e-10 "VIII"
"CIC1" 1131 362394.2 7.27836170159542e-10 2.87301221058513e-10 "VIII"
"CIK1" 1785 569558 1.29365743135198e-09 5.44923592908934e-10 "XIII"
"CIN1" 3045 978821 1.34212809349989e-09 6.86462073662008e-10 "XV"
"CIN10" 1668 535537.6 1.23102432848921e-09 5.44053136180923e-10 "IV"
