GeneID,Length,TPM,Gene,d
ADAM21P1,2170,5.974893010648556e-21,ADAM21P1,9.579919815345462e-05
ADAM22,9508,1.1393961824644142e-18,ADAM22,0.00015667827221490062
ADAM23,6334,3.3928109263877788e-18,ADAM23,0.00013681710666960733
ADAM24P,2101,5.980583455439646e-21,ADAM24P,9.480293602827967e-05
ADAM28,7019,8.41106493477102e-20,ADAM28,0.0001419377715960844
ADAM29,3325,6.077992271182691e-21,ADAM29,0.00011107487916144749
ADAM30,2983,1.7930855053844137e-20,ADAM30,0.00010653106071340587
ADAM32,2601,3.1858094900202944e-18,ADAM32,0.00014040630930226678
ADAM33,3436,6.4085708896230424e-21,ADAM33,0.00011429749203499492
ADAM3A,2157,7.268552807922704e-21,ADAM3A,0.0001020621274436853
ADAM3B,840,1.7941862754182483e-20,ADAM3B,6.984046232024702e-05
ADAM5,1942,6.138297063510578e-21,ADAM5,9.315316768055765e-05
ADAM6,999,5.981305833584164e-21,ADAM6,7.399784704483758e-05
ADAM6,999,1.1030823712898415e-20,ADAM6,9.074507470145176e-05
ADAM7,3367,5.975207500945482e-21,ADAM7,0.0001109082759729609
ADAM7-AS1,651,6.80754768935129e-21,ADAM7-AS1,6.698164544752167e-05
ADAM7-AS2,902,1.191100205319095e-20,ADAM7-AS2,7.14178654086653e-05
ADAM8,3259,5.327427193568782e-19,ADAM8,0.00010977477208092976
ADAM9,1463,3.099890597639709e-16,ADAM9,0.00014196222421128667
ADAMDEC1,2348,5.960325055276356e-21,ADAMDEC1,9.827006976108006e-05
ADAMTS1,5183,1.3893590388929098e-18,ADAMTS1,0.00013311909909862447
ADAMTS10,4251,3.8778066003751325e-18,ADAMTS10,0.0001199930912342489
ADAMTS12,825,4.0919754213221823e-16,ADAMTS12,0.00015144111651498377
ADAMTS13,4934,3.476368587104219e-19,ADAMTS13,0.00012610459390251604
ADAMTS14,5557,1.797079653806491e-20,ADAMTS14,0.00013117792035888641
ADAMTS15,6006,3.8935721046816014e-18,ADAMTS15,0.00013461867636796145
ADAMTS16,4979,4.624274419796554e-18,ADAMTS16,0.00012640589522843696
ADAMTS16-DT,1684,6.230340241005581e-20,ADAMTS16-DT,0.00013335504511086734
ADAMTS17,6329,6.757050643233169e-19,ADAMTS17,0.00013691042767870334
ADAMTS18,5833,5.978533703506832e-21,ADAMTS18,0.0001332275795630757
ADAMTS19,5201,1.0772603617959243e-19,ADAMTS19,0.00012827546411604867
ADAMTS19-AS1,3103,2.984902548894354e-20,ADAMTS19-AS1,0.00010789779290560348
ADAMTS2,6783,1.5013472861967809e-18,ADAMTS2,0.000140122648683816
ADAMTS20,6358,2.2140683941906736e-19,ADAMTS20,0.00013715191073875282
ADAMTS4,9777,4.186654476140776e-20,ADAMTS4,0.0001582790676963365
ADAMTS5,9621,4.408639345286172e-19,ADAMTS5,0.00015722789768385622
ADAMTS6,7309,2.6655195400120747e-17,ADAMTS6,0.0001435615178706511
ADAMTS7,5520,5.922271632947954e-19,ADAMTS7,0.0001308265795997107
ADAMTS7P1,4793,5.9772451039784175e-21,ADAMTS7P1,0.0001247770603325016
ADAMTS7P3,3716,1.136314803753624e-19,ADAMTS7P3,0.00011464950255450567
ADAMTS7P4,3611,5.977127953399511e-21,ADAMTS7P4,0.00011353730959091168
ADAMTS8,3628,1.0805971260317974e-18,ADAMTS8,0.00011388104548779736
ADAMTS9,7624,6.825326840883829e-19,ADAMTS9,0.0001457356318336686
ADAMTS9-AS1,4008,1.1893983519149704e-20,ADAMTS9-AS1,0.00011735644221214312
ADAMTS9-AS2,2261,4.85999301491664e-20,ADAMTS9-AS2,0.0001142231114166245
ADAMTSL1,7771,6.094870267008455e-18,ADAMTSL1,0.00014661812073085635
ADAMTSL2,3875,2.909177291979135e-19,ADAMTSL2,0.00012021582970010925
ADAMTSL3,7299,4.207218405431773e-18,ADAMTSL3,0.00014361493869969992
ADAMTSL4,4212,2.4492893755299344e-18,ADAMTSL4,0.00012048178919899702
ADAMTSL4-AS1,1914,1.7341170730580713e-19,ADAMTSL4-AS1,9.189799473245039e-05
ADAMTSL4-AS2,665,7.188007231516142e-20,ADAMTSL4-AS2,6.464201513993563e-05
ADAMTSL5,2683,1.6481909268380858e-18,ADAMTSL5,0.00010267894378543473
ADAP1,2349,3.3150184569525063e-18,ADAP1,9.865081505372009e-05
ADAP2,2669,6.948365176012197e-19,ADAP2,0.00010272819521478617
ADAR,6610,1.042149324881528e-16,ADAR,0.000143336371697305
ADAR,6610,1.042149324881528e-16,ADAR,0.000143336371697305
ADARB1,6902,4.1545051018255736e-18,ADARB1,0.00014097545732287935
ADARB2,8475,5.984206403740082e-21,ADARB2,0.00015094335850989962
ADARB2-AS1,637,5.939342995956937e-21,ADARB2-AS1,6.354155878977283e-05
ADAT1,5757,1.4873471902791652e-17,ADAT1,0.00013260757453424372
ADAT2,6244,2.3649527346751856e-18,ADAT2,0.00013898163860726496
ADAT3,1599,1.9240192274284282e-18,ADAT3,8.652984352100166e-05
ADCK1,3268,1.1238960350340711e-18,ADCK1,0.00011291525327287495
ADCK2,2574,4.788112289451688e-18,ADCK2,0.00010146732532219523
ADCK5,1960,5.5872343029443785e-18,ADCK5,9.379263428131108e-05
ADCY1,12657,4.6407169530862575e-18,ADCY1,0.00017249769581871897
ADCY10,5342,7.159253602601425e-20,ADCY10,0.00012928913996373682
ADCY10P1,3848,1.7322595620760506e-19,ADCY10P1,0.00011594408457550402
ADCY10P1,3848,2.0558887994341848e-19,ADCY10P1,0.00012275640095742765
ADCY2,6645,4.986011248503201e-19,ADCY2,0.00015889808228310344
ADCY3,4950,2.846513863778272e-17,ADCY3,0.00012703158537419605
ADCY4,3415,6.455310845885436e-20,ADCY4,0.00012877607808058439
ADCY5,6643,9.930368781845178e-19,ADCY5,0.00013915722688188288
ADCY6,6092,1.0064639070141739e-17,ADCY6,0.00013785599042018344
ADCY6-DT,439,3.855127195391961e-20,ADCY6-DT,5.7616814778397825e-05
ADCY7,6271,3.0404495849660963e-17,ADCY7,0.00013649652873056273
ADCY8,4421,2.6295136622188857e-19,ADCY8,0.00012145433163672345
ADCY9,7980,9.271850381318035e-18,ADCY9,0.00014789418139208023
ADCYAP1,3259,1.8364023341949296e-20,ADCYAP1,0.00011059671622953612
ADCYAP1R1,6639,1.0577784631129836e-18,ADCYAP1R1,0.00013961059087395689
ADD1,4140,4.0996115942050696e-17,ADD1,0.00012810071737434805
ADD2,9290,3.645713727301246e-19,ADD2,0.00015556840507141182
ADD3,4413,3.327727411266396e-17,ADD3,0.00012133985942273636
ADD3-AS1,1407,2.6802608740098895e-20,ADD3-AS1,0.0001367484166183034
ADGB-DT,2190,5.957244257583077e-21,ADGB-DT,9.59979058293175e-05
ADGRA1,4264,5.967380181281733e-21,ADGRA1,0.00011994041658803838
ADGRA1-AS1,3295,5.981877607140855e-21,ADGRA1-AS1,0.00011015297533060794
ADGRA2,6944,3.935813509539699e-18,ADGRA2,0.00014122276011903996
ADGRA3,4577,1.729726543350712e-17,ADGRA3,0.00012287169902421347
ADGRA3P1,1450,1.1080304958668835e-19,ADGRA3P1,0.000110843056928609
ADGRB2,5708,2.1196059509370905e-17,ADGRB2,0.00013229839205042819
ADGRB3,6090,2.1007521619861033e-19,ADGRB3,0.0001424695997121906
ADGRB3-DT,4345,2.242892900615997e-20,ADGRB3-DT,0.0001301140731740055
ADGRD1,5390,4.2330524907675035e-18,ADGRD1,0.0001420304527575208
ADGRD1-AS1,1277,2.5987082044328397e-18,ADGRD1-AS1,8.03374692767127e-05
ADGRD2,3515,5.974383379557982e-21,ADGRD2,0.00011250488780043606
ADGRE1,3112,2.301684798523454e-18,ADGRE1,0.00010796043590809047
ADGRE2,6791,2.7404270400182262e-19,ADGRE2,0.00013998987723880802
ADGRE3,2349,5.955740954858234e-21,ADGRE3,9.825881538318722e-05
ADGRE4P,1810,5.9667774874863154e-21,ADGRE4P,9.013733720110186e-05
ADGRE5,3190,1.589116450785499e-17,ADGRE5,0.00010889586028932634
ADGRF1,5432,1.0007440602483105e-20,ADGRF1,0.0001544754654724069
ADGRF3,4481,7.577660699775976e-19,ADGRF3,0.00012193658966547413
ADGRF4,3128,1.7910985538532e-20,ADGRF4,0.00010818994733018148
ADGRF5,5761,2.446422059233521e-19,ADGRF5,0.0001325909002268695
ADGRF5-AS1,781,6.026325501372032e-21,ADGRF5-AS1,6.833865991062289e-05
ADGRF5P1,1135,2.3800815837958494e-20,ADGRF5P1,7.707990246654911e-05
ADGRF5P2,1659,5.9446591999587066e-21,ADGRF5P2,8.744930610419461e-05
ADGRG1,4257,1.1879857408896683e-17,ADGRG1,0.00011983061223471062
ADGRG2,4684,2.646450026380014e-19,ADGRG2,0.00013266548409952787
ADGRG3,2609,5.963485190383646e-21,ADGRG3,0.00010180208194084221
ADGRG4,9933,1.7812369835568593e-20,ADGRG4,0.00015872995016430304
ADGRG5,3335,4.259553902487734e-20,ADGRG5,0.00012443099363572093
ADGRG6,6822,6.496123690193592e-18,ADGRG6,0.0001415756611945481
ADGRG7,3128,1.7878256053066106e-20,ADGRG7,0.00010812400715869379
ADGRL1,7853,2.5091788407311233e-17,ADGRL1,0.0001470863479470825
ADGRL1-AS1,2894,5.530071697559867e-19,ADGRL1-AS1,0.00010566043772763988
ADGRL2,7432,3.046730165699152e-17,ADGRL2,0.0001523053792014481
ADGRL3,13738,2.1506173286114437e-18,ADGRL3,0.00017704828953092396
ADGRL3-AS1,606,5.98176851402198e-21,ADGRL3-AS1,6.264205462939571e-05
ADGRL4,3539,7.782124536972511e-19,ADGRL4,0.00011401657295233372
ADGRV1,19557,5.784175884456055e-18,ADGRV1,0.00019936765839348268
ADH1A,1454,5.984792954822022e-21,ADH1A,8.387575273673848e-05
ADH1C,1454,1.7959629996358897e-20,ADH1C,8.388392900971833e-05
ADH4,2002,6.427457237874924e-21,ADH4,9.55578437583911e-05
ADH5,2652,3.6166704495175945e-17,ADH5,0.000102339717430582
ADH5P2,1124,5.9970446865475944e-21,ADH5P2,7.703116223189822e-05
ADH5P3,1137,6.0025496053971686e-21,ADH5P3,7.735065445285169e-05
ADH5P4,1110,6.0033323130252475e-21,ADH5P4,7.673680377385998e-05
ADH5P5,352,1.199444922353073e-20,ADH5P5,5.231138811205927e-05
ADH6,2802,4.9580744018922393e-20,ADH6,0.00011040607275668785
ADH7,2119,6.4537381843062e-21,ADH7,9.751677981005417e-05
ADHFE1,1972,2.6943383127061295e-20,ADHFE1,9.657504823396339e-05
ADI1,1902,6.812029918135938e-18,ADI1,0.00011612881231909312
ADI1P1,538,6.0074693484797564e-21,ADI1P1,6.0291561447788064e-05
ADI1P2,429,1.80470719343424e-20,ADI1P2,5.593446828559524e-05
ADI1P3,470,5.982267344417154e-21,ADI1P3,5.755545305696948e-05
ADIG,674,6.872287178002459e-21,ADIG,6.797548533260331e-05
ADIPOQ,4542,6.016361303930008e-21,ADIPOQ,0.00012282655322606615
ADIPOQ-AS1,3443,5.958703174324082e-21,ADIPOQ-AS1,0.00011163357765905302
ADIPOR1,2091,2.6195707169372477e-17,ADIPOR1,9.475425642486372e-05
ADIPOR1P1,1074,5.962486106950644e-21,ADIPOR1P1,7.572555625905269e-05
ADIPOR1P2,1154,5.9634703881971696e-21,ADIPOR1P2,7.756519292560206e-05
ADIPOR2,3971,4.512109027396882e-17,ADIPOR2,0.00011714990346010886
ADIRF,627,6.668075305744709e-21,ADIRF,6.569332805206794e-05
ADIRF-AS1,2627,9.172983194689726e-18,ADIRF-AS1,0.0001158111112042237
ADK,1992,1.879952719867152e-17,ADK,0.00010918381098493694
ADM,1492,3.2753011992545686e-18,ADM,9.153995443462485e-05
ADM-DT,803,2.627699431814526e-19,ADM-DT,6.876668732415846e-05
ADM2,4213,5.699113523130236e-18,ADM2,0.00012013686922278034
ADM5,788,8.724764821311857e-19,ADM5,6.835038240928723e-05
ADNP,6672,6.108984876344213e-17,ADNP,0.00014385619543841636
ADNP-AS1,927,4.753526724706591e-19,ADNP-AS1,7.459097963005451e-05
ADNP2,5157,6.245358769517508e-17,ADNP2,0.00012777572668142063
ADORA2A,2529,2.5901437551700186e-20,ADORA2A,0.00010355462188140304
ADORA2A-AS1,2557,2.392991547433148e-19,ADORA2A-AS1,0.00010122844187417476
ADORA2B,1522,6.606633261990442e-18,ADORA2B,9.126397657823569e-05
ADORA2BP1,842,5.960268432070489e-21,ADORA2BP1,6.981647033904764e-05
ADORA3,1757,1.7843160166283504e-20,ADORA3,8.915369457753808e-05
ADPGK,2608,2.822156568738104e-17,ADPGK,0.00012278769671161894
ADPGK-AS1,2730,3.7685424750075074e-19,ADPGK-AS1,0.0001034579231005303
ADPRH,3623,6.366214174773582e-19,ADPRH,0.00012253932101256493
ADPRHL1,9722,6.893087981602116e-18,ADPRHL1,0.00015823428607506074
ADPRM,1534,1.371956933165035e-18,ADPRM,8.52925801970483e-05
ADPRS,1651,1.3663437200409037e-17,ADPRS,8.755604909532674e-05
ADRA1A,3770,8.953050665496076e-20,ADRA1A,0.00011512570326546806
ADRA1B,2507,4.46643104399866e-18,ADRA1B,0.00010054567026575018
ADRA1D,2942,7.769504566154536e-20,ADRA1D,0.00010603831041319166
ADRA2A,3879,1.7894343376675627e-20,ADRA2A,0.00011619925642814332
ADRA2B,3696,1.4943842037192774e-19,ADRA2B,0.00011442387708306043
ADRA2C,2142,5.833377553077758e-18,ADRA2C,9.555909453729697e-05
ADRB1,3039,1.7910678824353512e-20,ADRB1,0.00010715334893994821
ADRB2,2013,3.339331732251865e-18,ADRB2,9.336921105780535e-05
ADRB3,2585,5.95198360537971e-20,ADRB3,0.00010142367504328923
ADRM1,1379,9.438508720458644e-17,ADRM1,8.539929817133704e-05
ADSL,4359,8.182752429970964e-18,ADSL,0.00012614353471399024
ADSS2,2555,9.622010410356135e-18,ADSS2,0.00010112591904202588
ADTRP,1692,2.454177826467517e-19,ADTRP,9.213681887674237e-05
AEBP1,4097,3.964966320979638e-17,AEBP1,0.00011855267421830194
AEBP2,5830,1.3686081265235613e-17,AEBP2,0.00013316991168455748
AEN,3072,1.118759908679484e-16,AEN,0.0001269271234372075
AFAP1,7704,5.073673563714908e-18,AFAP1,0.00014615341031709212
AFAP1-AS1,6808,3.874071297055813e-19,AFAP1-AS1,0.00014012743902566818
AFAP1L1,6024,2.0352969941173945e-17,AFAP1L1,0.00013471024496598176
AFAP1L2,3722,3.656608846987946e-19,AFAP1L2,0.00011742446531694751
AFDN,7806,3.685804884093815e-17,AFDN,0.00014808426238555045
AFDN-DT,4095,3.5894378361413856e-20,AFDN-DT,0.00011843360503530694
AFF1,9261,2.5958620246085948e-17,AFF1,0.0001572926012535912
AFF2,13748,8.278717665578115e-19,AFF2,0.00017707660358598097
AFF2-IT1,443,6.008782101942077e-21,AFF2-IT1,5.6514771880402444e-05
AFF3,10070,2.1109229689318835e-18,AFF3,0.00015968524283474693
AFF4,9536,7.537865482196241e-17,AFF4,0.00015681092490917874
AFF4-DT,395,1.201588385008975e-19,AFF4-DT,5.4392563271185415e-05
AFG1L,5048,4.597223513610571e-19,AFG1L,0.00012690342161892317
AFG3L2,3160,4.483314396774199e-17,AFG3L2,0.00011228525404542013
AFG3L2P1,1763,3.0000195842926864e-20,AFG3L2P1,8.951601031605055e-05
AFM,1997,5.972633843689427e-21,AFM,9.317081697322733e-05
AFMID,1686,5.245401163002431e-18,AFMID,8.830215302785416e-05
AFP,2426,5.911689362943092e-19,AFP,9.940792017416597e-05
AFTPH,4098,1.823504474359609e-17,AFTPH,0.00012365544637224133
AFTPH-DT,1924,2.0842119031635327e-19,AFTPH-DT,9.193020250926554e-05
AGA,2037,4.252471395593587e-18,AGA,9.374459096231756e-05
AGA-DT,546,1.2814443160829227e-19,AGA-DT,9.826662588207705e-05
AGAP1,10889,1.8254647200655866e-17,AGAP1,0.00016405021260351807
AGAP1-IT1,696,1.4968775672719132e-19,AGAP1-IT1,6.562214498537156e-05
AGAP10P,2418,5.984955276311626e-21,AGAP10P,9.937359171344812e-05
AGAP11,1740,5.984195236000025e-21,AGAP11,8.904651335298585e-05
AGAP12P,2359,5.9811299676787045e-21,AGAP12P,9.853767523109296e-05
AGAP13P,2061,3.3519755819359016e-19,AGAP13P,9.422414140799446e-05
AGAP14P,2060,7.780023804046844e-20,AGAP14P,9.420345899911578e-05
AGAP2,5430,4.1023089853645236e-18,AGAP2,0.0001301600761025305
AGAP2-AS1,1500,4.1867263014956777e-19,AGAP2-AS1,8.473337693739311e-05
AGAP4,2535,4.429200323566696e-19,AGAP4,0.00010095374649939219
AGAP5,2719,1.4967477611207754e-19,AGAP5,0.00010334858236288016
AGAP6,2684,1.58650001890709e-19,AGAP6,0.00010635772411002477
AGAP7P,2062,8.019869037895046e-19,AGAP7P,9.423573699276625e-05
AGAP9,2387,1.6041725759373441e-18,AGAP9,9.895129658625444e-05
AGBL1,12330,1.0148532108962689e-19,AGBL1,0.00017089828854410165
AGBL1-AS1,900,5.431123372104158e-20,AGBL1-AS1,8.719387450224039e-05
AGBL2,3295,2.467056076629275e-19,AGBL2,0.00011320063583339326
AGBL3,3533,3.0460285347078035e-19,AGBL3,0.00011268542006612111
AGBL4,2989,7.843573587911093e-20,AGBL4,0.00011671102464399896
AGBL4-AS1,566,5.982587319608155e-21,AGBL4-AS1,6.123509710042978e-05
AGBL4-IT1,514,5.999133978123528e-21,AGBL4-IT1,5.9353884206800835e-05
AGBL5,3188,1.9624757100136082e-17,AGBL5,0.00010970738858936057
AGBL5-AS1,407,1.1342373121863114e-19,AGBL5-AS1,5.482098457314804e-05
AGBL5-IT1,339,8.861293334370535e-20,AGBL5-IT1,5.140047146302047e-05
AGER,1538,1.3665747273093646e-19,AGER,8.652752169233195e-05
AGFG1,8677,2.447828905466156e-17,AGFG1,0.00015183044235279162
AGFG2,4819,5.0175750831665184e-18,AGFG2,0.00012497479272934785
AGGF1,4490,4.006406985029931e-18,AGGF1,0.00012210706314868915
AGGF1P1,2073,1.0205909300027781e-19,AGGF1P1,9.450017515069575e-05
AGGF1P10,2191,3.840319304006439e-19,AGGF1P10,9.624433247702059e-05
AGGF1P2,2106,1.800399986046047e-19,AGGF1P2,9.49876819488077e-05
AGGF1P3,1213,6.008404241745545e-21,AGGF1P3,7.9062747072633e-05
AGGF1P4,801,6.014359603909844e-21,AGGF1P4,6.88714490957365e-05
AGGF1P5,919,6.008876237890318e-21,AGGF1P5,7.207779770745506e-05
AGGF1P6,976,6.0007354842447555e-21,AGGF1P6,7.350496673342193e-05
AGGF1P7,913,5.9995276608884524e-21,AGGF1P7,7.188327647473727e-05
AGGF1P8,1000,6.007782256931289e-21,AGGF1P8,7.413158964536746e-05
AGGF1P9,913,5.99871377273893e-21,AGGF1P9,7.188002579702026e-05
AGK,3001,5.543661255245062e-18,AGK,0.00011614717373405217
AGK-DT,1449,5.959533975161133e-21,AGK-DT,8.366146788323049e-05
AGKP1,1263,5.984419999049882e-21,AGKP1,8.002771014007683e-05
AGKP2,1262,5.9910138233155074e-21,AGKP2,8.003595731330719e-05
AGL,7091,1.0039417142421162e-17,AGL,0.000144408494152358
AGMAT,3095,1.4342085136207e-19,AGMAT,0.00010784147542829278
AGMO,2476,2.972931752638679e-20,AGMO,9.994332110904921e-05
AGO1,13712,5.3745445690534224e-17,AGO1,0.00017707169950071427
AGO1,13712,5.3745445690534224e-17,AGO1,0.00017707169950071427
AGO2,14595,1.4088668116711938e-16,AGO2,0.00018065343177694614
AGO3,19660,1.4572339843424884e-17,AGO3,0.00019954609442047674
AGO4,7272,2.2758117423385435e-18,AGO4,0.00014334646733039696
AGPAT1,2496,4.542334418579535e-19,AGPAT1,0.00010038495214569033
AGPAT3,6565,2.985479053589719e-20,AGPAT3,0.00013852394032258994
AGPAT4,7923,4.431687270208017e-18,AGPAT4,0.000147497118930487
AGPAT5,5237,1.2549444338053821e-17,AGPAT5,0.0001283851579175878
AGPAT5P1,1019,5.976867125850534e-21,AGPAT5P1,7.446997020019316e-05
AGPS,7633,7.372172771884152e-17,AGPS,0.00016446886828973332
AGR2,1697,1.1938570075293604e-20,AGR2,8.823345895910686e-05
AGR3,738,5.967812463393802e-21,AGR3,6.684297353080364e-05
AGRN,7326,2.2435851956443837e-16,AGRN,0.00014481878219088282
AGRP,498,3.603480829224605e-20,AGRP,5.875326705744927e-05
AGT,2116,1.4597025353209943e-18,AGT,0.00015169624949090224
AGTPBP1,4464,7.856682334351885e-18,AGTPBP1,0.00012192939905218952
AGTR1,2324,6.047594296290172e-21,AGTR1,9.840976073312573e-05
AGTR2,2862,5.943375912142671e-21,AGTR2,0.00010487360446734422
AGTRAP,1130,7.926315787288417e-18,AGTRAP,7.702650562842031e-05
AGXT,2900,5.965701515180764e-21,AGXT,0.00010546744483581678
AGXT2,2219,3.584604283594312e-20,AGXT2,9.651193184518942e-05
AHCTF1,8887,3.808616764479833e-17,AHCTF1,0.00015329011416078032
AHCTF1P1,6821,3.049188232429725e-19,AHCTF1P1,0.00014036299332354857
AHCY,2150,1.0740198122158284e-16,AHCY,9.868843335155435e-05
AHCYL1,3943,4.4381642324812235e-17,AHCYL1,0.00012048288263923953
AHCYL2,5049,2.573809040549767e-18,AHCYL2,0.00012682296441691903
AHCYP2,1300,6.594543852578357e-20,AHCYP2,8.084944834867868e-05
AHCYP3,1279,5.990083694791349e-21,AHCYP3,8.038957451808857e-05
AHCYP4,1315,5.996993683574883e-21,AHCYP4,8.116803516860451e-05
AHCYP5,1238,5.990850449578042e-21,AHCYP5,7.952462430886028e-05
AHCYP7,1308,5.98824953875419e-21,AHCYP7,8.098435537853797e-05
AHCYP8,209,2.5802661328273957e-19,AHCYP8,4.39756933892675e-05
AHDC1,6428,3.895661040479403e-18,AHDC1,0.00013765455884684886
AHI1,6063,1.3096171594059681e-17,AHI1,0.0001526396172560712
AHI1-DT,1338,2.0680267398200715e-19,AHI1-DT,0.00011948272287912091
AHNAK,18761,5.788234372003428e-16,AHNAK,0.00019697489082709442
AHNAK2,18335,3.246576714385805e-17,AHNAK2,0.00019546494435494492
AHNAK2,18335,3.246776053112082e-17,AHNAK2,0.0001954689447671782
AHR,6243,3.3185732621511487e-20,AHR,0.00014110968807407674
AHRR,5661,2.452813921998752e-19,AHRR,0.00013193394601927928
AHSA1,1337,4.0777583457850236e-17,AHSA1,8.166092211701549e-05
AHSA2P,1003,5.706666957417788e-17,AHSA2P,0.00013859276651066981
AHSG,1574,5.975759644925614e-21,AHSG,8.607912983554896e-05
AHSP,488,5.97294612395929e-21,AHSP,5.825073257756737e-05
AICDA,2803,6.416073256610871e-21,AICDA,0.00010683889533437155
AIDA,2975,1.0795284416463635e-17,AIDA,0.00011786595816908827
AIDAP1,917,1.1980740930168983e-19,AIDAP1,7.195145667882711e-05
AIDAP2,919,4.043146952897108e-20,AIDAP2,0.00010800244794451407
AIDAP3,997,1.7930644220411886e-20,AIDAP3,7.393019483271958e-05
AIF1,607,1.1636269794422645e-20,AIF1,7.82407027864156e-05
AIF1L,3374,4.657326115642193e-18,AIF1L,0.00011251885262292224
AIFM1,2222,1.3353213754591566e-17,AIFM1,0.00012757549966042645
AIFM1P1,1841,1.8024122978475183e-20,AIFM1P1,9.085750576072307e-05
AIFM2,3134,1.3316255964601417e-17,AIFM2,0.00010967724390126796
AIFM3,2334,2.1970068802625157e-20,AIFM3,0.00010504343693116984
AIG1,2136,9.533259645292826e-18,AIG1,0.00011363608611322231
AIG1P1,148,7.160920225800676e-20,AIG1P1,3.912445972717933e-05
AIM2,1394,8.46480058897915e-20,AIM2,0.00011696836484351869
AIMP1,2773,3.01524058313791e-17,AIMP1,0.00013046847714998232
AIMP1P1,937,6.010746983081049e-21,AIMP1P1,7.255287018037828e-05
AIMP1P2,312,4.8010772146396185e-20,AIMP1P2,5.0261219021050366e-05
AIMP2,1198,2.355478836372718e-17,AIMP2,7.85974485880036e-05
AIP,1236,2.32949623091201e-17,AIP,9.200412542660073e-05
AIPL1,2894,6.126209611501525e-21,AIPL1,0.00010633152554557709
AIRE,2690,9.562562388111666e-21,AIRE,0.0001203762395640719
AIRN,4374,8.377303683275802e-20,AIRN,0.0001210738220702342
AJAP1,12102,4.772958154907401e-20,AJAP1,0.00016980488547618534
AJM1,4642,1.1829215047079326e-18,AJM1,0.00012343278916658623
AJUBA-DT,802,2.5278474033552537e-19,AJUBA-DT,7.468539445612734e-05
AK1,2192,1.3058070974697207e-18,AK1,9.620248241299394e-05
AK2,5970,6.086108626991247e-17,AK2,0.0001459252533546271
AK2P2,405,6.012479485027829e-21,AK2P2,5.486155696232978e-05
AK3,4219,6.379127863040335e-18,AK3,0.00011947974032326642
AK3P2,438,5.856877577831907e-21,AK3P2,5.58228498301733e-05
AK3P3,664,8.958958246723098e-20,AK3P3,6.454709422655259e-05
AK3P4,583,5.9681104265885225e-21,AK3P4,6.179220886228273e-05
AK3P5,519,7.822869655886612e-19,AK3P5,5.9454669668525626e-05
AK4,6845,1.5985269934045124e-17,AK4,0.00014137246160617905
AK4P1,672,5.266031074016559e-19,AK4P1,6.484680618292824e-05
AK4P2,670,5.980739417384346e-21,AK4P2,6.477018628516551e-05
AK4P3,1923,2.6859494617421324e-19,AK4P3,9.198565831590234e-05
AK4P4,646,5.970209734090726e-21,AK4P4,6.394981421737836e-05
AK4P5,634,1.7961799538820218e-20,AK4P5,6.361182680736079e-05
AK4P6,528,5.98666949982629e-21,AK4P6,5.984643986737758e-05
AK5,3280,3.723664444453297e-18,AK5,0.00011678281272463718
AK6,1648,3.4855742463329185e-18,AK6,8.697648744299425e-05
AK6P1,478,5.995729672271065e-21,AK6P1,5.7923558126956524e-05
AK6P2,471,6.003099394344612e-21,AK6P2,5.766302195806002e-05
AK7,3283,4.188398265555325e-20,AK7,0.00011002858377276209
AK8,1579,1.3093747513867025e-19,AK8,0.00010004712288951149
AK9,6317,5.515114429268327e-19,AK9,0.00013693814615385746
AKAIN1,3065,1.791728633092053e-20,AKAIN1,0.00010747127580474043
