GeneID	Length	TPM
AK3	4219	3.74005937709726e-06
AK3P2	438	3.36689935389692e-08
AK3P3	664	3.33140493299741e-07
AK3P4	583	2.52950586107522e-08
AK3P5	519	3.72227266142385e-06
AK4	6845	5.65751239453615e-06
AK4P1	672	1.93115727227088e-06
AK4P2	670	2.20104763732366e-08
AK4P3	1923	3.45094052341697e-07
AK4P4	646	2.28282030496417e-08
AK4P5	634	6.97808478078952e-08
AK4P6	528	2.79299605493722e-08
AK5	3280	2.33794206354745e-06
AK6	1648	5.29747290575277e-06
AK6P1	478	3.08515045398923e-08
AK6P2	471	3.13100194693599e-08
AK7	3283	3.14435376760523e-08
AK8	1579	1.30752544889778e-07
AK9	6317	2.1477374760904e-07
AKAIN1	3065	1.4434276512302e-08
AKAP1	3909	1.44716207563016e-05
AKAP1-DT	968	4.26566670208594e-07
AKAP10	4063	7.45880492111514e-06
AKAP11	9915	6.17099168296665e-06
AKAP12	8466	1.92690203235646e-05
AKAP13	13327	2.85047808074559e-06
AKAP13-AS1	660	3.79847463471462e-07
AKAP14	921	1.60119643540375e-08
AKAP17A	3199	4.60988407942123e-09
AKAP17BP	2719	1.62710766863573e-08
AKAP3	3334	1.81352065378767e-07
AKAP4	2866	1.5436516926101e-08
AKAP5	6487	1.56631666535798e-06
AKAP6	14984	1.08260284884379e-07
AKAP8	3665	1.29846196075883e-05
AKAP8L	2078	1.18444537992514e-05
AKAP8P1	1349	1.09318155448988e-08
AKAP9	12476	3.12529005175226e-06
AKIP1	1273	1.10979138766109e-05
AKIRIN1	2688	2.97464054836725e-05
AKIRIN1P1	544	8.13254733643485e-08
AKIRIN1P2	570	1.81103744193824e-07
AKIRIN2	1898	5.24459322433944e-06
AKIRIN2P1	352	4.18949408240583e-08
AKNA	7454	1.63020442663489e-06
AKNAD1	3050	1.11207029807074e-07
AKR1A1	1407	3.59504447429531e-05
AKR1B1	1361	5.33644889144655e-05
AKR1B10	1619	7.19588952708718e-07
AKR1B10P1	942	1.565500973468e-08
AKR1B10P2	927	1.59083270443026e-08
AKR1B15	1641	8.98660522246711e-09
AKR1B1P1	956	1.54257522699462e-08
AKR1B1P2	934	1.57890997538207e-08
AKR1B1P3	588	2.50799645749465e-08
AKR1B1P4	922	1.5994597798339e-08
AKR1B1P5	934	1.57890997538207e-08
AKR1B1P6	839	1.75769000835143e-08
AKR1B1P7	952	1.5490566355114e-08
AKR1B1P8	936	1.57553623611843e-08
AKR1C1	6543	1.0142379071574e-07
AKR1C2	3215	5.96302485881465e-08
AKR1C3	1186	3.14586496629624e-06
AKR1C4	1192	4.33008113215099e-07
AKR1C5P	609	1.21075691051466e-07
AKR1C6P	983	6.00082163583663e-08
AKR1C7P	895	9.88626983468281e-08
AKR1C8	1247	5.91299886530414e-08
AKR1D1	2684	5.49441846872896e-09
AKR1D1P1	936	1.57553623611843e-08
AKR1E2	1613	7.77121282985632e-07
AKR7A2	1360	1.60048531581038e-05
AKR7A2P1	915	1.49887735826926e-06
AKR7A2P2	959	1.53774965277044e-08
AKR7A3	1215	1.2137464337505e-07
AKR7L	1313	1.34778545347161e-07
AKT1	2957	1.86120647760216e-05
AKT1S1	1775	2.38278597069051e-05
AKT2	5250	2.58311596738953e-05
AKT3	4926	3.33499377902078e-06
AKT3-IT1	517	2.85242150291461e-08
AKTIP	2384	6.24768849067501e-06
ALAD	3129	2.32822865772255e-06
ALAS1	2375	2.10183831118661e-05
ALAS2	1940	6.84140064590808e-08
ALCAM	4701	8.5856449194981e-05
ALDH16A1	3099	1.31148063351755e-05
ALDH18A1	3352	5.69159269102555e-05
ALDH1A1	2096	7.03579158877315e-09
ALDH1A2	3386	7.83952584350956e-08
ALDH1A2-AS1	874	1.68730196453873e-08
ALDH1A3	3469	4.25108652927891e-09
ALDH1A3-AS1	4312	2.83859599052803e-07
ALDH1B1	3028	4.23368023928024e-05
ALDH1L1	3064	2.46906685190769e-06
ALDH1L1-AS1	437	3.37460392907747e-08
ALDH1L1-AS2	2377	4.3428327383458e-08
ALDH1L2	7428	1.21502096554684e-06
ALDH2	9561	1.6041104420951e-06
ALDH3A1	1639	4.13888274449757e-07
ALDH3A2	3703	6.82194000494934e-06
ALDH3B1	2811	1.87970721047156e-05
ALDH3B2	2650	5.56491289436548e-09
ALDH4A1	3139	3.82886926524557e-06
ALDH5A1	5131	1.14389273624776e-06
ALDH6A1	5462	3.15081863263822e-06
ALDH7A1	4765	5.82453097126316e-06
ALDH7A1P1	1533	8.65774119573495e-08
ALDH7A1P2	621	2.37472128342488e-08
ALDH7A1P3	345	4.27449831016479e-08
ALDH7A1P4	178	8.28484223037558e-08
ALDH8A1	2534	3.95736899591421e-07
ALDH9A1	2395	2.24376358479039e-05
ALDOA	1640	1.22382274941849e-05
ALDOAP1	1078	1.36799806772435e-08
ALDOAP2	1076	1.37054081506213e-08
ALDOB	2420	5.48442861696764e-08
ALDOC	1608	2.74213851483239e-06
ALG1	3900	5.50933511045894e-06
ALG10	2913	3.16405320332744e-06
ALG10B	10050	1.24726032781674e-06
ALG11	6510	9.12910710528052e-07
ALG12	5330	2.27983936137645e-06
ALG13	4113	1.8608565400597e-06
ALG13-AS1	195	5.29380175335793e-07
ALG14	9375	7.69204519910775e-07
ALG14-AS1	1096	8.07318567704482e-08
ALG1L10P	430	3.4295393418764e-07
ALG1L11P	450	1.9662692226758e-07
ALG1L12P	434	1.69896534217379e-07
ALG1L13P	584	1.01006980616908e-07
ALG1L14P	434	6.79586136869517e-08
ALG1L15P	794	5.57192160078156e-08
ALG1L2	969	1.21750416264756e-07
ALG1L3P	765	1.92771492419196e-08
ALG1L5P	771	5.73813975489048e-08
ALG1L6P	758	2.06224806336051e-06
ALG1L7P	768	2.49624022410014e-07
ALG1L8P	760	4.268873970283e-07
ALG1L9P	549	5.37232028053498e-07
ALG2	2808	9.67379248976718e-06
ALG3	1552	3.06152678904387e-05
ALG3P1	1114	1.3237898716399e-08
ALG5	1219	8.44415043536328e-06
ALG6	3325	1.39708602663807e-06
ALG8	1637	2.86652504576408e-05
ALG9	6158	1.45602267869465e-06
ALG9-IT1	684	6.46799086406514e-08
ALK	6240	3.9230852279349e-07
ALKAL1	1140	2.58719634562606e-08
ALKBH1	2597	6.52457644451626e-06
ALKBH2	1180	1.38971909467086e-05
ALKBH3	1544	6.76223417902106e-06
ALKBH3-AS1	1906	1.23794494607081e-07
ALKBH4	2092	5.48431210053218e-06
ALKBH5	3159	3.1646104132287e-05
ALKBH6	951	3.87671376710529e-07
ALKBH7	970	1.78636572420933e-05
ALKBH8	4067	5.34837798766931e-06
ALLC	1441	3.07016360237374e-08
ALMS1	12844	1.01474739508771e-05
ALMS1-IT1	2105	3.05448948130636e-06
ALMS1P1	921	1.60119643540375e-08
ALOX12	2392	3.94569074784442e-07
ALOX12-AS1	1948	1.05984737361889e-06
ALOX12B	2515	1.1140889233849e-07
ALOX12P1	1229	1.79988028926792e-07
ALOX12P2	1945	7.58201499746454e-09
ALOX15	2697	2.18717377383293e-08
ALOX15B	2697	5.46793443458232e-09
ALOX15P1	984	2.99736161993263e-08
ALOX15P2	1897	7.77386355828599e-09
ALOX5	2504	1.73736847251207e-06
ALOX5AP	869	4.07282462694643e-07
ALOXE3	3205	7.96016947401515e-07
ALOXE3P1	1305	5.65019891573507e-08
ALPG	2492	2.95887222513414e-08
ALPI	3241	4.55014476089742e-09
ALPK1	5399	1.27011741323983e-06
ALPK2	7437	4.67177318336446e-06
ALPK3	10238	9.50677149076502e-08
ALPL	2536	9.12966092153296e-07
ALPP	2754	1.14056466348025e-06
ALS2	6675	5.76845948360284e-06
ALS2CL	4913	1.56685202661831e-06
ALX1	1332	1.10713357132647e-08
ALX3	1955	6.03458584964441e-08
ALX4	5727	5.92249765866206e-08
ALYREF	1097	0.000173079190350622
AMACR	4108	2.5128805791256e-08
AMBN	2005	7.35512178058281e-09
AMBP	1262	4.67417406341316e-08
AMBRA1	5249	1.09963484533527e-05
AMD1	3423	2.39407494969532e-05
AMD1P1	922	1.5994597798339e-08
AMD1P2	992	1.48659467440207e-08
AMD1P3	994	2.96720707647254e-08
AMD1P4	1345	1.0964326520497e-08
AMDHD1	2226	1.12623237147873e-07
AMDHD2	3172	5.07219354178587e-06
AMELX	793	1.85964932787749e-08
AMELY	926	1.5925506663141e-08
AMER1	8407	2.93466909379382e-06
AMER2	10610	1.38991698115632e-09
AMFR	3607	3.68491499250978e-05
AMH	1809	5.46185895187723e-07
AMHR2	2001	1.47396493453958e-08
AMIGO1	5130	1.44020596573184e-06
AMIGO2	3224	9.54988418835889e-05
AMIGO3	2856	5.16352211837133e-09
AMMECR1	5350	1.44438094301232e-06
AMMECR1-IT1	561	5.25740433870536e-08
AMMECR1L	4692	1.0510237021464e-05
AMMECR1LP1	841	1.75351000833157e-08
AMN	1550	1.90284118323465e-07
AMN1	1952	8.53695269578762e-07
AMOT	7613	1.90221631748421e-06
AMOTL1	8980	7.65104257386963e-06
AMOTL2	4868	6.49741304765057e-05
AMPD1	2335	1.26312798030566e-08
AMPD2	4081	3.73644151478825e-05
AMPD3	4189	1.16173700790705e-07
AMPH	3224	3.62729100554105e-06
AMT	1997	2.21537593941941e-08
AMTN	1009	1.02308358959841e-07
AMY1A	1785	8.26163538939413e-09
AMY1B	1785	8.26163538939413e-09
AMY1C	1785	8.26163538939413e-09
AMY2A	1584	9.30998684979074e-09
AMYP1	1023	1.44154635093534e-08
AMZ1	8615	1.36942720093498e-07
AMZ2	1932	2.42730439755786e-05
AMZ2P1	850	5.20483029531831e-08
AMZ2P2	1057	2.51131830710722e-07
AMZ2P3	548	2.69106189234827e-08
ANAPC1	7762	1.40421564913652e-05
ANAPC10	1444	9.19135543840836e-07
ANAPC10P1	556	2.65234157735045e-07
ANAPC11	638	7.03141572340885e-05
ANAPC13	1170	2.57883771127865e-05
ANAPC15	801	8.78193276419811e-06
ANAPC15P1	395	3.73342257470089e-08
ANAPC15P2	344	4.2869241773455e-08
ANAPC16	3231	1.35648842381441e-05
ANAPC1P1	2145	5.15630040911487e-07
ANAPC1P2	2217	6.6517903338153e-09
ANAPC1P3	312	9.4532174167106e-08
ANAPC1P4	2070	2.1372491550824e-08
ANAPC1P5	601	2.4537469500946e-08
ANAPC1P6	831	1.77461121180127e-08
ANAPC2	2655	5.07675160882962e-06
ANAPC4	2635	4.46608018888603e-06
ANAPC5	2574	2.91216388661454e-05
ANAPC7	3023	1.00785119435533e-05
ANG	748	6.90034319455078e-07
ANGEL1	5287	2.40995357725349e-06
ANGEL2	4690	4.1474026194713e-06
ANGPT1	4230	9.06436166481754e-08
ANGPT2	5268	2.65939032110196e-07
ANGPT4	4692	4.36878871406549e-07
ANGPTL1	3543	3.32983780300729e-08
ANGPTL2	3443	8.60920956486719e-07
ANGPTL3	2926	1.20959829146153e-07
ANGPTL4	1872	1.96942029514804e-07
ANGPTL5	2368	2.49105053548455e-08
ANGPTL6	1785	3.30465415575765e-08
ANGPTL7	2224	1.92294764357908e-07
ANHX	2118	6.9627097120248e-09
ANK1	8292	2.70326448848338e-07
ANK2	14215	1.0488382962321e-06
ANK2-AS1	1176	3.38579521761778e-07
ANK3	17019	2.01895262155589e-07
ANK3-DT	434	3.39793068434759e-08
ANKAR	4521	6.16497815337968e-07
ANKDD1A	3101	1.06524743440676e-06
ANKDD1B	2575	2.86349886797447e-08
ANKEF1	5429	8.61080323616085e-07
ANKFN1	9314	1.40915257261767e-07
ANKFY1	7506	3.80168959420232e-06
ANKH	8207	3.99986166352779e-06
ANKH-DT	382	1.54419048901241e-07
ANKHD1	8195	1.42161624702308e-07
ANKHD1-DT	980	1.41451000202698e-06
ANKHD1-EIF4EBP3	8246	1.43070765656741e-08
ANKIB1	6340	1.23767963728604e-05
ANKK1	2553	1.15526981355805e-07
ANKLE1	2962	3.83362753577068e-07
ANKLE2	4590	2.65606987971583e-05
ANKMY1	3405	1.47253642226822e-06
ANKMY2	2489	4.29553591735624e-06
ANKRA2	2161	1.52861281540738e-06
ANKRD1	1790	0.000237946037804424
ANKRD10	2495	8.36353993011903e-06
ANKRD10-IT1	800	1.40096682115651e-06
ANKRD11	9301	1.24717829041779e-05
ANKRD11P1	6848	2.1534782666572e-09
ANKRD11P2	988	1.49261327632273e-08
ANKRD12	11284	2.77584798982857e-06
ANKRD13A	4241	8.69312613184893e-06
ANKRD13B	3550	5.57478865527661e-06
ANKRD13C	5658	6.44041788074219e-06
ANKRD13D	2128	6.61121066176944e-06
ANKRD16	2734	1.9418167158832e-06
ANKRD17	10797	1.85713827596019e-05
ANKRD17-DT	685	7.96554320135088e-07
ANKRD18A	3971	1.02868907330873e-06
ANKRD18B	4160	3.54495653126647e-09
ANKRD18CP	2980	1.48459924530891e-08
ANKRD18DP	2897	5.09044500174958e-09
ANKRD18EP	2632	1.55762588498444e-06
ANKRD19P	862	1.71079108701491e-08
ANKRD2	1171	8.31172728628969e-07
ANKRD20A1	3895	1.13584229807973e-08
ANKRD20A10P	1515	9.73400605285051e-09
ANKRD20A11P	3717	4.36419722547091e-08
ANKRD20A17P	1330	1.21967827722371e-07
ANKRD20A18P	492	2.99736161993263e-07
ANKRD20A19P	295	4.99898954917577e-08
ANKRD20A21P	3588	3.28807562320369e-08
ANKRD20A2P	4194	3.51621820936303e-09
ANKRD20A3P	4230	3.48629294800674e-09
ANKRD20A4P	4194	3.51621820936303e-09
ANKRD20A5P	3556	1.61736149503001e-07
ANKRD20A6P	204	7.22893096571987e-08
ANKRD20A7P	4266	3.45687275435268e-09
ANKRD20A8P	3686	2.63653978108387e-06
ANKRD20A9P	3621	9.77432919308602e-08
ANKRD22	3858	1.91122591628675e-08
ANKRD23	2584	1.2041877108686e-06
ANKRD24	3838	2.49754102671822e-07
ANKRD26	6775	1.44096334916389e-06
ANKRD26P1	966	8.70165727426404e-07
ANKRD26P2	1710	8.62398781875353e-09
ANKRD26P3	3007	9.8084597073951e-09
ANKRD26P4	950	1.08662246516294e-07
ANKRD27	4432	1.54524271267595e-05
ANKRD28	7744	1.6523745524107e-05
ANKRD29	3387	4.26692612538151e-07
ANKRD30A	4664	3.16188232634402e-09
ANKRD30B	5335	7.73976638728995e-08
ANKRD30BL	1564	9.42904039006939e-09
ANKRD30BP1	2186	6.74612038886941e-09
ANKRD30BP2	1610	9.15963923606741e-09
ANKRD30BP3	202	7.30050453963789e-08
ANKRD31	6207	1.1166584517371e-07
ANKRD33	1865	7.90724888475525e-09
ANKRD33B	9586	2.85217750274432e-06
ANKRD33B-AS1	522	1.97756962050727e-07
ANKRD34A	3607	1.56587422848246e-06
ANKRD34B	3730	1.38376855483217e-07
ANKRD34C	5506	8.03506311482121e-09
ANKRD34C-AS1	1063	1.38730189746647e-08
ANKRD35	3359	4.39030043765065e-09
ANKRD36	6534	1.75591994403326e-06
ANKRD36B	4453	1.00013469332151e-06
ANKRD36BP1	1417	1.04072118349107e-08
ANKRD36BP2	1245	1.18449953173241e-08
ANKRD36C	7501	1.83428461347473e-06
ANKRD36P1	659	2.23778743096639e-08
ANKRD37	784	8.08828857542024e-07
ANKRD39	892	6.57994801534448e-06
ANKRD40	4166	2.38338166279576e-05
ANKRD40CL	832	1.59523043906991e-07
ANKRD42	3310	2.61525687396684e-06
ANKRD42-DT	734	5.66574850948137e-06
ANKRD44	6087	1.12171346734709e-06
ANKRD44-AS1	522	1.41254972893377e-07
ANKRD44-DT	452	9.78784458190389e-08
ANKRD44-IT1	1069	1.65541842881967e-07
ANKRD45	2660	5.5439921691987e-09
ANKRD46	2649	1.16350585373512e-06
ANKRD49	1908	3.26938632543972e-06
ANKRD49P1	714	1.05335851214775e-06
ANKRD49P2	533	7.47034742198593e-07
ANKRD49P3	715	6.18756049093784e-08
ANKRD49P4	713	2.06830563395071e-08
ANKRD50	8798	4.5776437091904e-06
ANKRD52	8681	1.50935681748714e-05
ANKRD53	1808	1.46817668728558e-07
ANKRD54	2087	1.68456606140122e-05
ANKRD54P1	471	3.13100194693599e-08
ANKRD55	2471	1.19360737920425e-08
ANKRD60	3407	1.73137882830273e-08
ANKRD61	1423	1.58558955236858e-06
ANKRD62	4754	1.39591052303972e-07
ANKRD62P1	1623	9.08627182382534e-09
ANKRD62P1-PARP4P3	1181	2.49737835225547e-08
ANKRD63	4693	4.08504686151483e-08
ANKRD65	2024	7.28607666505362e-09
ANKRD65-AS1	543	5.43168293556852e-08
ANKRD66	1330	1.10879843383974e-08
ANKRD7	1313	1.90936272575145e-07
ANKRD9	6705	2.48093029438289e-06
ANKS1A	6350	3.99679054987212e-06
ANKS3	2772	6.74575047173409e-06
ANKS4B	4323	1.36451715661055e-08
ANKS6	7190	4.05081541876013e-06
ANKUB1	2207	6.68192984597577e-09
ANKZF1	2540	4.2499283592481e-06
ANLN	4731	8.32422631445107e-05
ANO1	4777	6.66810998688466e-07
ANO1-AS1	646	2.28282030496417e-08
ANO10	3155	6.38024759655897e-06
ANO2	3683	7.15528733557221e-06
ANO3	5937	1.05566500712129e-06
ANO3-AS1	1412	1.04440645680372e-08
ANO4	1315	1.76067072981046e-06
ANO5	6742	9.95237870421415e-07
ANO6	5998	1.58509557501554e-05
ANO7	4560	5.59481209741635e-07
ANO7L1	1720	1.7147696709382e-08
ANO8	4178	1.55306089871473e-06
ANO9	2867	6.68682417896376e-08
ANOS1	6265	5.38566318613197e-06
ANOS2P	1816	8.12060526986153e-09
ANP32A	2440	3.78950041788236e-05
ANP32AP1	737	2.00095239756696e-08
ANP32B	1483	2.52976512263347e-05
ANP32BP1	737	6.00285719270089e-08
ANP32BP2	545	2.70587507707679e-08
ANP32BP3	706	2.08881291360744e-08
ANP32C	705	6.27532730641214e-08
ANP32D	1064	4.15799412689902e-08
ANP32E	3407	2.22265757083363e-05
ANPEP	3662	3.22163171383256e-08
ANTKMT	870	2.50021302021277e-05
ANTXR1	5858	1.57111892523724e-05
ANTXR2	8419	2.31040720813878e-06
ANTXRL	2207	6.68192984597577e-09
ANTXRLP1	1829	8.06288636963834e-09
ANXA1	1401	0.000143628177427256
ANXA10	1441	2.04677573491583e-07
ANXA11	6734	1.62865431493614e-05
ANXA13	1456	4.05137889287597e-08
ANXA2	1554	0.00119608384568561
ANXA2P1	926	1.91106079957692e-07
ANXA2P2	1020	1.18409889218491e-05
ANXA2P3	1008	1.46299793353854e-08
ANXA2R	949	2.33093032192864e-07
ANXA2R-AS1	1373	4.40369836833802e-07
ANXA2R-OT1	646	2.83069717815557e-06
ANXA3	1432	1.07410202474731e-05
ANXA4	2651	3.95516055447707e-06
ANXA5	1638	0.000217703095574742
ANXA6	2889	4.50475750002959e-05
ANXA7	2443	3.43412984275562e-05
ANXA8	2020	2.19015136189137e-06
ANXA8L1	1908	2.31871370598562e-06
ANXA9	1551	5.70484300582922e-07
AOAH	2385	6.18323654929498e-08
AOAH-IT1	573	7.72095244506206e-08
AOC1	2609	2.26094582906378e-08
AOC2	2677	1.84544319087522e-06
AOC3	4011	7.46358736355999e-07
AOC4P	2289	6.4425597073257e-09
AOX1	4928	1.21555178305232e-05
AOX2P	3284	4.49056612974072e-09
AOX3P	2160	4.77912658289258e-08
AOX3P-AOX2P	563	2.61936397336919e-08
AP1AR	5915	5.31042279496973e-06
AP1AR-DT	2036	2.17293995629693e-07
AP1B1	4165	2.26675670412434e-05
AP1B1P1	827	1.78319457921022e-08
AP1B1P2	106	2.78245644718274e-07
AP1G1	6602	1.54283037575982e-05
AP1G2	2598	2.10022982791584e-06
AP1G2-AS1	3243	2.72840317670093e-07
AP1M1	12859	4.4932592820848e-06
AP1M2	1748	2.71739981388963e-05
AP1M2P1	968	9.14071436161273e-08
AP1S1	1226	5.67026495658263e-05
AP1S2	2128	8.01799867470361e-06
AP1S2P1	379	3.89103408181228e-08
AP1S3	3986	6.21550230951208e-07
AP2A1	3357	3.48006809250172e-05
AP2A2	4367	5.09577557307841e-06
AP2B1	5700	3.41820381184115e-05
AP2B1P1	2796	3.69202911983118e-08
AP2M1	1931	0.000157482279806309
AP2S1	789	0.000136274419225564
AP3B1	3980	1.17012780248936e-05
AP3B2	3754	4.00691517140914e-07
AP3D1	5065	1.56233968147261e-05
AP3M1	4889	1.10519693677912e-05
AP3S1	1276	2.88930626372816e-05
AP3S2	5543	1.36482425297585e-06
AP4B1	3173	4.66624873833873e-06
AP4B1-AS1	1734	1.02055495986633e-07
AP4E1	6743	2.37290757815874e-06
AP4M1	3591	4.1230875095374e-06
AP4S1	4060	1.16959117555716e-06
AP5B1	6980	7.65450579558141e-06
AP5M1	11675	3.38139360327824e-06
AP5S1	5372	2.21260190824185e-06
AP5Z1	5529	8.44439549510526e-06
APAF1	7201	1.63628222703579e-06
APBA1	5110	1.32752031667936e-07
APBA2	3640	1.84337739625857e-06
APBA3	2176	4.79820292849656e-06
APBB1	2666	1.61852130876296e-05
APBB1IP	2633	5.60084282949811e-09
APBB3	2131	1.13491841571621e-06
APC2	10179	5.75161274242775e-07
APCDD1	3803	3.87773315016264e-09
APCDD1L	3887	2.84545005854165e-07
APCDD1L-DT	2092	7.26777091985691e-06
APCS	925	1.59427234271011e-08
APEH	2879	5.18578749835963e-05
APELA	2432	6.06374143506107e-09
APEX1	1453	5.15384468999367e-05
APEX2	3239	1.36952867130491e-05
APH1A	1730	5.46321652375545e-05
APH1B	4138	2.72987353414028e-06
API5	3726	2.1222092536207e-05
API5P1	1510	9.76623786097254e-09
API5P2	1498	9.84447207614721e-09
APIP	1246	1.02376978989641e-05
APLF	3823	4.05031915474024e-07
APLN	3224	8.69086117342748e-08
APLNR	3660	4.02924021040124e-09
APLP1	2370	6.45882105423255e-06
APLP2	3697	4.98016051767124e-05
APMAP	2202	5.26994976608852e-05
APOA1	899	3.11672262771193e-07
APOA1-AS	956	2.77663540859031e-07
APOA2	474	3.11118547891741e-08
APOA4	1471	1.00251659891696e-08
APOA5	1881	7.83998892613957e-09
APOB	14121	5.2216624778941e-09
APOBEC1	894	1.6495547170099e-08
APOBEC2	1633	1.53520713956623e-07
APOBEC3AP1	287	5.13833420559879e-08
APOBEC3B	1590	1.7418177359364e-05
APOBEC3B-AS1	691	2.13415617511846e-08
APOBEC3C	2644	5.83410818906645e-06
APOBEC3D	2515	2.93181295627605e-08
APOBEC3F	4496	1.13161067919787e-06
APOBEC3G	1564	1.41435605851041e-07
APOBEC3H	1029	1.14651266628327e-07
APOBEC4	2782	7.42121741124944e-08
APOBR	3792	3.88898184864676e-09
APOC1	514	6.025046742635e-07
APOC1P1	253	5.8288613320429e-08
APOC2	660	2.23439684394978e-08
APOC3	535	2.75645218132122e-08
APOC4	616	4.78799323703524e-08
APOC4-APOC2	680	2.16867928971596e-08
APOD	862	5.13237326104473e-08
APOE	1166	6.19728935963429e-07
APOF	1750	5.89880766802741e-08
APOH	1174	1.25613451193088e-08
APOL1	2795	6.48446746333246e-06
APOL2	2429	1.22881707699542e-05
APOL3	2041	9.17624416755857e-07
APOL4	3069	5.28566995342958e-08
APOL5	1438	3.07656867247605e-08
APOL6	10065	2.09667008766697e-06
APOLD1	4594	5.23239905250581e-07
APOM	761	2.32541695191619e-07
APONP	514	2.86906987744524e-08
APOO	1122	4.04820134080313e-06
APOOL	6480	3.41821339404984e-06
APOOP1	592	2.49105053548455e-08
APOOP2	539	2.73599613544871e-08
APOOP3	586	2.51655617236664e-08
APOOP4	597	2.47018746567312e-08
APOOP5	566	2.60548041874002e-08
APP-DT	1979	2.98070119657777e-08
APPBP2	6492	9.50424032772131e-06
APPBP2-DT	553	1.04002486009525e-06
APPL1	6069	7.99920697114279e-06
APPL2	3171	6.16668162078552e-06
APRG1	1608	1.66912779163711e-06
APRT	931	4.91672905519793e-05
APTR	2029	3.22704608748666e-06
APTX	1977	1.79395959049139e-05
AQP1	2754	6.30791161305037e-06
AQP10	1814	3.25182341126098e-08
AQP11	1835	1.0688575202284e-06
AQP12A	1063	1.38730189746647e-08
AQP12B	1099	1.34185797725828e-08
AQP2	4180	1.05839850502884e-08
AQP3	1825	3.87866805568926e-07
AQP4	5158	2.85905761342934e-09
AQP4-AS1	2177	6.77400972442284e-09
AQP5	1449	1.01773769289638e-08
AQP5-AS1	445	9.94181067645069e-08
AQP7	3064	4.331696231417e-08
AQP7B	1220	1.20877206312037e-08
AQP7P1	1045	1.41119800670512e-08
AQP7P2	1041	4.24986143229641e-08
AQP7P3	1041	1.41662047743214e-08
AQP7P4	1042	1.4152609568204e-08
AQP7P5	1049	1.40581688942503e-08
AQP8	1325	7.79087805211168e-08
AQR	9597	4.73742420561856e-06
AR	10667	9.64977911381629e-07
ARAF	2378	1.67314792770584e-05
ARAFP1	605	2.43752382976339e-08
ARAFP2	559	2.63810718605877e-08
ARAFP3	490	3.00959574899358e-08
ARAP1-AS1	388	3.8007781366156e-08
ARAP1-AS2	1824	4.12334417584153e-07
ARAP2	7513	6.48531230372773e-06
ARAP3	5258	5.6318019196458e-06
ARC	2950	2.95240322774321e-05
ARCN1	3994	2.03445357103349e-05
AREG	1234	6.09479722587921e-06
AREL1	5417	1.31871074136629e-05
ARF1	1840	0.000100512156202081
ARF1P1	544	2.71084911214495e-08
ARF1P2	538	6.57859591229823e-07
ARF1P3	511	2.88591373191165e-08
ARF3	4041	2.91218047456439e-05
ARF4	1596	5.970879566227e-05
ARF4-AS1	327	4.19410636946903e-06
ARF4P1	541	2.7258815471476e-08
ARF4P2	526	8.4108474354003e-08
ARF4P3	509	2.89725327506258e-08
ARF4P4	520	2.83596522501318e-08
ARF5	1032	4.12545003333216e-05
ARF6	3875	2.44971773929629e-05
ARFGAP1	3250	5.37018375008496e-05
ARFGAP2	2773	2.72764014869389e-05
ARFGAP3	2728	1.31360911228983e-05
ARFGEF1	7320	8.19547458795612e-06
ARFGEF1-DT	1113	2.25246474295746e-07
ARFGEF2	9031	1.33737224009369e-05
ARFGEF3	14859	1.39540406172127e-06
ARFIP1	3542	4.72970462371481e-06
ARFIP2	1763	2.83647997763485e-05
ARFRP1	2518	5.82150002186184e-06
ARG2	1911	5.43270617254225e-06
ARGFX	5047	8.76581286114634e-09
ARGFXP1	961	1.53454934131827e-08
ARGFXP2	949	9.32372128771456e-08
ARGLU1	3363	8.55967333332553e-06
ARHGAP1	3395	1.47253004378593e-05
ARHGAP10	3270	6.10174829880817e-06
ARHGAP11A	5898	1.15265782255029e-06
ARHGAP11A-DT	1393	1.05865177100277e-08
ARHGAP11A-SCG5	3128	9.42904039006939e-09
ARHGAP11B	2042	3.61092535995801e-08
ARHGAP11B-DT	970	1.52031125464624e-08
ARHGAP12	5060	1.36482788089784e-05
ARHGAP15	1670	1.14797155216102e-07
ARHGAP15-AS1	587	2.51226902386176e-08
ARHGAP16P	1548	9.52649817187890e-09
ARHGAP17	3495	7.9579050514304e-06
ARHGAP18	4414	2.49570079747195e-06
ARHGAP19	5438	2.823031805083e-06
ARHGAP19-SLIT1	1876	7.86088441901308e-09
ARHGAP20	6109	1.93118601015793e-07
ARHGAP21	7381	1.33504378938352e-05
ARHGAP22	2729	1.22666667336224e-06
ARHGAP22-IT1	470	6.27532730641214e-08
ARHGAP23	5964	7.53423330167653e-06
ARHGAP23P1	1937	6.0906635704981e-08
ARHGAP24	4621	1.88286979232643e-07
ARHGAP25	2969	8.89092769094735e-07
ARHGAP26	9226	8.40768706205945e-07
ARHGAP26-AS1	731	1.61390086676537e-07
ARHGAP26-IT1	388	1.14023344098468e-07
ARHGAP27	4242	2.57255874253907e-07
ARHGAP27P1-BPTFP1-KPNA2P3	2732	1.24151332690914e-07
ARHGAP27P2	676	2.1815117115486e-08
ARHGAP28	5858	1.15045881883259e-06
ARHGAP28-AS1	491	6.00693245216641e-08
ARHGAP29	8952	1.58622707315225e-05
ARHGAP29-AS1	1444	4.49355154766631e-07
ARHGAP30	4342	4.00771133594677e-07
