GeneID	Length	TPM
AIG1P1	148	8.29040470484703e-07
AIM2	1394	2.93395479750684e-07
AIMP1	2773	2.55454884051168e-05
AIMP1P1	937	4.36492314591733e-08
AIMP1P2	312	2.22848912792683e-06
AIMP2	1198	0.000119625418939789
AIP	1236	5.05285410376647e-05
AIPL1	2894	1.41324567647703e-08
AIRE	2690	1.52042118502771e-08
AIRN	4374	1.58959443967346e-07
AJAP1	12102	1.01386539110673e-08
AJM1	4642	3.52428521130938e-06
AJUBA	4168	0.000137260035106264
AJUBA-DT	802	3.97774031225079e-06
AK1	2192	4.38473655162074e-06
AK2	5970	4.71746709438378e-05
AK2P2	405	1.71676199484733e-06
AK3	4219	1.46380630752881e-05
AK3P2	438	9.33774654731629e-08
AK3P3	664	2.40221967652495e-06
AK3P4	583	7.01532244892716e-08
AK3P5	519	4.96465854001244e-06
AK4	6845	2.40735427429396e-05
AK4P1	672	5.53845092087697e-06
AK4P2	670	6.10437759361871e-08
AK4P3	1923	1.16976762519422e-06
AK4P4	646	3.16558280783633e-07
AK4P5	634	1.9352995210053e-07
AK4P6	528	7.74608520402374e-08
AK5	3280	2.33176057531856e-06
AK6	1648	7.71825946105783e-06
AK6P1	478	8.55634516260362e-08
AK6P2	471	8.68350952807757e-08
AK7	3283	2.49158269127294e-08
AK8	1579	5.69845001456236e-07
AK9	6317	1.15245855914986e-06
AKAIN1	3065	1.33439901720213e-08
AKAP1	3909	0.000162718439051143
AKAP1-DT	968	5.49267859921683e-07
AKAP10	4063	5.83039425668238e-05
AKAP11	9915	6.79263000593645e-05
AKAP12	8466	0.0003304217536362
AKAP13	13327	6.42015443109456e-05
AKAP13-AS1	660	4.33780771425329e-07
AKAP14	921	8.88150485933666e-08
AKAP17A	3199	1.27850359103612e-08
AKAP17BP	2719	7.52102425105652e-08
AKAP3	3334	6.74704002174113e-07
AKAP4	2866	1.42705268238818e-08
AKAP5	6487	8.83934954337875e-06
AKAP6	14984	1.36476674710509e-06
AKAP8	3665	5.30296359008649e-05
AKAP8L	2078	3.32430068155281e-05
AKAP8P1	1349	3.0318257877869e-08
AKAP9	12476	5.09766415190097e-05
AKIP1	1273	1.52609439840468e-05
AKIRIN1	2688	7.40539577799676e-05
AKIRIN1P1	544	7.51825916861127e-08
AKIRIN1P2	570	7.17532103109567e-08
AKIRIN2	1898	1.98678514999053e-05
AKIRIN2P1	352	2.32382556120712e-07
AKNA	7454	1.58406714992765e-05
AKNAD1	3050	2.01144245297928e-07
AKR1A1	1407	4.76432136949574e-05
AKR1B1	1361	6.43691143255397e-05
AKR1B10	1619	7.32600720469496e-07
AKR1B10P1	942	4.34175476403878e-08
AKR1B10P2	927	4.41200969549572e-08
AKR1B15	1641	2.49234185723616e-08
AKR1B1P1	956	1.28345177439054e-07
AKR1B1P2	934	4.37894324167509e-08
AKR1B1P3	588	6.95566834647029e-08
AKR1B1P4	922	4.43593599536283e-08
AKR1B1P5	934	4.37894324167509e-08
AKR1B1P6	839	4.87477114150719e-08
AKR1B1P7	952	4.2961480963493e-08
AKR1B1P8	936	4.36958652534672e-08
AKR1C1	6543	2.56284964842895e-07
AKR1C2	3215	2.03542543712574e-07
AKR1C3	1186	2.86226338938563e-06
AKR1C4	1192	9.95034032248418e-07
AKR1C5P	609	3.35790885691669e-07
AKR1C6P	983	8.32132856098583e-08
AKR1C7P	895	3.19883026972869e-07
AKR1C8	1247	4.59174513457446e-07
AKR1D1	2684	1.52382004013582e-08
AKR1D1P1	936	2.18479326267336e-07
AKR1E2	1613	2.61167450549056e-06
AKR7A2	1360	2.9591868087654e-05
AKR7A2P1	915	3.57589769418538e-07
AKR7A2P2	959	4.26478935112047e-08
AKR7A3	1215	3.36619998989674e-07
AKR7L	1313	4.98392443287072e-07
AKT1	2957	5.94333515328114e-05
AKT1S1	1775	8.55314436644139e-05
AKT2	5250	8.64494978376746e-05
AKT3	4926	5.08792313211042e-05
AKT3-IT1	517	7.9108955275136e-08
AKTIP	2384	1.3810386137241e-05
ALAD	3129	8.1563380771496e-06
ALAS1	2375	9.82100540168127e-05
ALAS2	1940	2.31903416829742e-07
ALB	2285	1.78990502745056e-08
ALCAM	4701	0.000518136479650999
ALDH16A1	3099	2.55505332824611e-05
ALDH18A1	3352	0.000214257825967908
ALDH1A1	2096	1.95130390635712e-08
ALDH1A2	3386	1.20789515290152e-07
ALDH1A2-AS1	874	4.67955719419283e-08
ALDH1A3	3469	4.71597923058465e-08
ALDH1A3-AS1	4312	2.08670050394109e-06
ALDH1B1	3028	0.000167163179181238
ALDH1L1	3064	8.12914226346032e-06
ALDH1L1-AS1	437	5.6154686330314e-07
ALDH1L1-AS2	2377	3.09713057547504e-07
ALDH1L2	7428	1.00541432896944e-05
ALDH2	9561	5.32576777504136e-06
ALDH3A1	1639	5.489842936543e-07
ALDH3A2	3703	3.2063395796285e-05
ALDH3B1	2811	4.69229238186112e-05
ALDH3B2	2650	1.54337093876397e-08
ALDH4A1	3139	1.04886780984971e-05
ALDH5A1	5131	8.51305482535529e-06
ALDH6A1	5462	7.7425681239604e-06
ALDH7A1	4765	1.89347159935369e-05
ALDH7A1P1	1533	1.60075655096851e-07
ALDH7A1P2	621	6.58604345849361e-08
ALDH7A1P3	345	1.18548782252885e-07
ALDH7A1P4	178	2.297715161643e-07
ALDH8A1	2534	1.4849006900973e-06
ALDH9A1	2395	4.9147503710527e-05
ALDOA	1640	2.22951225062545e-05
ALDOAP1	1078	3.79400091625652e-08
ALDOAP2	1076	1.90052648128463e-07
ALDOB	2420	8.4502747680259e-08
ALDOC	1608	5.87546343385801e-06
ALG1	3900	1.7869861054058e-05
ALG10	2913	1.23273641030626e-05
ALG10B	10050	5.37999145250929e-06
ALG11	6510	6.98618353663545e-06
ALG12	5330	4.94168263432383e-06
ALG13	4113	5.92657442422519e-06
ALG13-AS1	195	1.4681810725165e-06
ALG14	9375	1.53999610097788e-06
ALG14-AS1	1096	2.61218347756129e-07
ALG1L10P	430	8.56032485802809e-07
ALG1L11P	450	1.45419839563539e-06
ALG1L12P	434	9.42380872747588e-08
ALG1L13P	584	2.10099297314616e-07
ALG1L14P	434	1.88476174549518e-07
ALG1L15P	794	5.15104910292762e-08
ALG1L2	969	5.90908790796114e-07
ALG1L3P	765	5.34631763101246e-08
ALG1L5P	771	1.06094240926706e-07
ALG1L6P	758	1.65108112697059e-05
ALG1L7P	768	2.39644510999484e-06
ALG1L8P	760	2.58311557119444e-06
ALG1L9P	549	5.06585506676263e-06
ALG2	2808	2.67127389582863e-05
ALG3	1552	4.35082433165799e-05
ALG3P1	1114	1.1014182193154e-07
ALG5	1219	7.64975160952579e-06
ALG6	3325	4.40359702136957e-06
ALG8	1637	4.54214915802273e-05
ALG9	6158	5.89115063350383e-06
ALG9-IT1	684	2.39177367703189e-07
ALK	6240	7.7341681498637e-07
ALKAL1	1140	1.07629815466435e-07
ALKAL2	1184	1.3817341174745e-07
ALKBH1	2597	1.73078026704246e-05
ALKBH2	1180	2.69311689106946e-05
ALKBH3	1544	1.69530901045577e-05
ALKBH3-AS1	1906	3.86247606395811e-07
ALKBH4	2092	1.76148643496167e-05
ALKBH5	3159	0.000121209093482359
ALKBH6	951	1.89229286498296e-06
ALKBH7	970	7.04143102010306e-06
ALKBH8	4067	3.17077912719337e-05
ALLC	1441	8.51478068228563e-08
ALMS1	12844	0.000104238520985022
ALMS1-IT1	2105	1.77198046784075e-05
ALMS1P1	921	8.88150485933666e-08
ALOX12	2392	1.57305114912482e-06
ALOX12-AS1	1948	5.10191846004652e-06
ALOX12B	2515	2.60194543950666e-07
ALOX12P1	1229	9.98356302943336e-08
ALOX12P2	1945	2.7336313028493e-07
ALOX15	2697	1.5164749676398e-08
ALOX15B	2697	4.54942490291939e-08
ALOX15P1	984	1.24693078894041e-07
ALOX15P2	1897	2.15600052067714e-08
ALOX5	2504	6.22310091183326e-06
ALOX5AP	869	7.05972322392037e-07
ALOXE3	3205	1.65894317754817e-06
ALOXE3P1	1305	6.26809653291116e-08
ALPG	2492	4.92367534637785e-08
ALPI	3241	8.83354856959943e-08
ALPK1	5399	8.57529939267304e-06
ALPK2	7437	4.23071863312691e-05
ALPK3	10238	4.71392940566024e-07
ALPL	2536	2.48363438529013e-06
ALPP	2754	4.54436998636059e-06
ALS2	6675	5.52370724858976e-05
ALS2CL	4913	5.86060008825172e-06
ALX1	1332	3.07052026105445e-08
ALX3	1955	8.36814933549776e-08
ALX4	5727	5.21328982196422e-07
ALYREF	1097	0.00038203776960085
AMACR	4108	6.96921395181883e-08
AMBN	2005	2.03986682679528e-08
AMBP	1262	3.24083438013038e-08
AMBRA1	5249	7.16225262395959e-05
AMD1	3423	7.88713048553013e-05
AMD1P1	922	4.43593599536283e-08
AMD1P2	992	4.1229163182707e-08
AMD1P3	994	4.52608278319616e-07
AMD1P4	1345	3.04084237005542e-08
AMDHD1	2226	2.7560195335071e-07
AMDHD2	3172	1.03666649499701e-05
AMELX	793	5.15754475122892e-08
AMELY	926	4.41677428479971e-08
AMER1	8407	3.93522873054642e-05
AMER2	10610	1.1564372255583e-08
AMFR	3607	9.114189452545e-05
AMH	1809	1.87653088989019e-06
AMHR2	2001	4.08788904320293e-08
AMIGO1	5130	1.05238041789403e-05
AMIGO2	3224	0.000446048802051434
AMIGO3	2856	1.43204936544977e-08
AMMECR1	5350	1.14441676310722e-05
AMMECR1-IT1	561	7.29043313319881e-08
AMMECR1L	4692	0.00010072288080383
AMMECR1LP1	841	4.86317834450004e-08
AMN	1550	1.29294655740969e-06
AMN1	1952	1.19429395645645e-06
AMOT	7613	1.35435716039059e-05
AMOTL1	8980	0.000106301821752217
AMOTL2	4868	0.000642584931594362
AMPD1	2335	3.50315459334007e-08
AMPD2	4081	0.000115492251287767
AMPD3	4189	4.9793884548568e-07
AMPH	3224	2.31517608641355e-05
AMT	1997	4.0960771033796e-08
AMTN	1009	4.05345192044057e-08
AMY1A	1785	2.29127898471963e-08
AMY1B	1785	2.29127898471963e-08
AMY1C	1785	2.29127898471963e-08
AMY2A	1584	2.58202840134125e-08
AMY2B	1584	3.87304260201187e-07
AMYP1	1023	3.99797946014128e-08
AMZ1	8615	8.92521650252132e-07
AMZ2	1932	4.46886570242572e-05
AMZ2P1	850	3.36818010753785e-07
AMZ2P2	1057	1.934689208952e-07
AMZ2P3	548	7.46338136446083e-08
ANAPC1	7762	0.000202778898608079
ANAPC10	1444	2.01097813108339e-06
ANAPC10P1	556	5.14919620756686e-07
ANAPC11	638	7.62855839403165e-05
ANAPC13	1170	6.70119789527174e-05
ANAPC15	801	1.24587222097976e-05
ANAPC15P1	395	1.03542607284165e-07
ANAPC15P2	344	1.18893400805946e-07
ANAPC16	3231	1.05191405533862e-05
ANAPC1P1	2145	6.0061952966584e-06
ANAPC1P2	2217	1.84480513654693e-08
ANAPC1P3	312	5.24350383041607e-07
ANAPC1P4	2070	9.87906518774042e-08
ANAPC1P5	601	3.40260647897216e-07
ANAPC1P6	831	5.4138703808628e-07
ANAPC2	2655	1.0428944002597e-05
ANAPC4	2635	2.03022100491222e-05
ANAPC5	2574	0.000100579937110708
ANAPC7	3023	4.08722711078922e-05
ANG	748	1.31227796397579e-06
ANGEL1	5287	1.24701569438471e-05
ANGEL2	4690	2.51238740674507e-05
ANGPT1	4230	2.8039729703076e-07
ANGPT2	5268	8.07427924683659e-07
ANGPT4	4692	1.0547354891617e-06
ANGPTL1	3543	1.03893301974374e-07
ANGPTL2	3443	3.0528979896753e-06
ANGPTL3	2926	3.49447452813101e-07
ANGPTL4	1872	6.77285911428742e-07
ANGPTL5	2368	1.72716764684313e-08
ANGPTL6	1785	2.29127898471963e-08
ANGPTL7	2224	3.49409742656323e-07
ANGPTL8	872	6.56640617295223e-07
ANHX	2118	5.79310621490727e-08
ANK1	8292	2.97422767920634e-06
ANK2	14215	1.48204325147865e-05
ANK2-AS1	1176	5.91231809449975e-07
ANK3	17019	1.96818562603349e-06
ANK3-DT	434	9.42380872747588e-08
ANKAR	4521	1.20318754117975e-06
ANKDD1A	3101	1.82009271946464e-06
ANKDD1B	2575	4.76497047113538e-08
ANKEF1	5429	4.61803080028576e-06
ANKFN1	9314	3.95205034244372e-07
ANKFY1	7506	4.02672592316604e-05
ANKH	8207	2.17777594204413e-05
ANKH-DT	382	1.07066308579176e-07
ANKHD1	8195	8.13494907869553e-07
ANKHD1-DT	980	1.75282842331051e-06
ANKHD1-EIF4EBP3	8246	1.88476174549518e-07
ANKIB1	6340	9.06558805622916e-05
ANKK1	2553	2.56321691357589e-07
ANKLE1	2962	1.39460915516603e-06
ANKLE2	4590	0.000189330928372921
ANKMY1	3405	1.06902800560201e-05
ANKMY2	2489	2.07372255142963e-05
ANKRA2	2161	3.78522257077699e-06
ANKRD1	1790	0.0010375405979865
ANKRD10	2495	3.26538938338568e-05
ANKRD10-IT1	800	1.45703862687687e-05
ANKRD11	9301	0.000392156019544416
ANKRD11P1	6848	5.97244887226129e-09
ANKRD11P2	988	4.55356911588764e-07
ANKRD12	11284	3.22801694334232e-05
ANKRD13A	4241	3.73889889021646e-05
ANKRD13B	3550	2.7834586192514e-05
ANKRD13C	5658	2.51048732173335e-05
ANKRD13D	2128	2.73879441142268e-05
ANKRD16	2734	6.19324161272113e-06
ANKRD17	10797	0.000200560889106292
ANKRD17-DT	685	1.13443396739805e-06
ANKRD18A	3971	1.20504195306918e-05
ANKRD18B	4160	4.91578484101506e-08
ANKRD18CP	2980	6.86230367067875e-08
ANKRD18DP	2897	1.41178218423353e-08
ANKRD18EP	2632	6.66634214184584e-06
ANKRD19P	862	4.74470184190781e-08
ANKRD2	1171	1.71141516992743e-06
ANKRD20A1	3895	3.6751644305612e-07
ANKRD20A10P	1515	2.69962573447164e-08
ANKRD20A11P	3717	1.10033171582581e-07
ANKRD20A17P	1330	3.07513758475529e-08
ANKRD20A18P	492	3.32514877050775e-07
ANKRD20A19P	295	1.38641796194052e-07
ANKRD20A21P	3588	1.70983820557046e-07
ANKRD20A2P	4194	3.90074676940823e-08
ANKRD20A3P	4230	9.66887231140551e-09
ANKRD20A4P	4194	7.80149353881647e-08
ANKRD20A5P	3556	1.26516487246822e-06
ANKRD20A6P	204	2.00486911162967e-07
ANKRD20A7P	4266	9.58727845223754e-09
ANKRD20A8P	3686	2.2480206818041e-05
ANKRD20A9P	3621	3.59182184506048e-06
ANKRD22	3858	1.06011741516966e-08
ANKRD23	2584	5.88798402257557e-06
ANKRD24	3838	2.19522197882036e-06
ANKRD26	6775	2.09416642574412e-05
ANKRD26P1	966	3.30243036275894e-06
ANKRD26P2	1710	2.39177367703189e-08
ANKRD26P3	3007	1.49615107632091e-07
ANKRD26P4	950	5.16623114238888e-07
ANKRD27	4432	0.000152403527284004
ANKRD28	7744	0.000167114746381172
ANKRD29	3387	9.7810620609887e-07
ANKRD30A	4664	8.76915306115895e-09
ANKRD30B	5335	2.37653088321388e-07
ANKRD30BL	1564	2.61504666734305e-08
ANKRD30BP1	2186	5.61289980017091e-08
ANKRD30BP2	1610	2.54033104827611e-08
ANKRD30BP3	202	2.02471930085373e-07
ANKRD31	6207	7.84117972513645e-07
ANKRD33	1865	2.19299355910163e-08
ANKRD33B	9586	5.03625797904239e-05
ANKRD33B-AS1	522	3.91756033306948e-07
ANKRD34A	3607	5.94157162619256e-06
ANKRD34B	3730	1.03070697277776e-06
ANKRD34C	5506	9.65657988383926e-08
ANKRD34C-AS1	1063	1.53901523526793e-07
ANKRD35	3359	6.08802171438603e-08
ANKRD36	6534	1.16676386426669e-05
ANKRD36B	4453	4.21576294939493e-06
ANKRD36BP1	1417	2.88633238371527e-08
ANKRD36BP2	1245	3.28508673712814e-08
ANKRD36C	7501	1.31732810269864e-05
ANKRD36P1	659	6.20627160504482e-08
ANKRD37	784	1.04335025197054e-06
ANKRD39	892	1.15545192029886e-05
ANKRD40	4166	0.0002051740506732
ANKRD40CL	832	4.91578484101506e-08
ANKRD42	3310	1.37525541248864e-05
ANKRD42-DT	734	9.91836610102135e-06
ANKRD44	6087	1.53599257597146e-05
ANKRD44-AS1	522	7.83512066613895e-08
ANKRD44-DT	452	9.04852430912507e-08
ANKRD44-IT1	1069	5.35632009617806e-07
ANKRD45	2660	1.53756879237764e-08
ANKRD46	2649	3.61285133683481e-06
ANKRD49	1908	1.11465678910732e-05
ANKRD49P1	714	9.16511593887851e-07
ANKRD49P2	533	1.22774723834132e-06
ANKRD49P3	715	5.72018599681753e-08
ANKRD49P4	713	5.73623139933315e-08
ANKRD50	8798	6.93029335996787e-05
ANKRD52	8681	0.000205358828555393
ANKRD53	1808	1.0632016063222e-06
ANKRD54	2087	5.27948225631523e-05
ANKRD54P1	471	8.68350952807757e-08
ANKRD55	2471	3.31034640851844e-08
ANKRD6	5368	3.42859509030559e-06
ANKRD60	3407	1.20044995236998e-08
ANKRD61	1423	3.44899478936714e-06
ANKRD62	4754	1.03237685849168e-06
ANKRD62P1	1623	5.03996671315408e-08
ANKRD62P1-PARP4P3	1181	2.07786603948748e-07
ANKRD63	4693	1.30724472226439e-07
ANKRD65	2024	2.02071787931054e-08
ANKRD65-AS1	543	7.53210494976894e-08
ANKRD66	1330	3.07513758475529e-08
ANKRD7	1313	9.3448583116326e-07
ANKRD9	6705	8.52145620261174e-06
ANKS1A	6350	4.79391672876121e-05
ANKS1B	6322	1.13860836102423e-06
ANKS3	2772	2.19988819794274e-05
ANKS4B	4323	4.73043371238091e-08
ANKS6	7190	3.76626513375857e-05
ANKUB1	2207	1.85316401799934e-08
ANKZF1	2540	1.46046032278195e-05
ANLN	4731	0.00048850968774115
ANO1	4777	3.63873041612503e-06
ANO1-AS1	646	6.33116561567265e-08
ANO10	3155	2.34247508995824e-05
ANO2	3683	1.90004760847045e-05
ANO3	5937	4.72577737843866e-06
ANO3-AS1	1412	2.89655310745364e-08
ANO4	1315	1.5426667390961e-05
ANO5	6742	6.95203679016956e-06
ANO6	5998	0.000112735682037429
ANO7	4560	7.30088914913985e-06
ANO7L1	1720	4.04237562740215e-07
ANO8	4178	5.96163042011546e-06
ANO9	2867	3.56638732797744e-07
ANOS1	6265	2.26529408897113e-05
ANOS2P	1816	2.25216574213906e-08
ANP32A	2440	0.0001391247696644
ANP32AP1	737	4.9944907584153e-07
ANP32B	1483	0.000109598069408073
ANP32BP1	737	4.4395473408136e-07
ANP32BP2	545	7.50446419765969e-08
ANP32BP3	706	5.79310621490727e-08
ANP32C	705	4.06092637079032e-07
ANP32D	1064	3.84392198094411e-08
ANP32E	3407	6.93499937484139e-05
ANPEP	3662	2.12202967686418e-07
ANTKMT	870	1.6970871362857e-05
ANTXR1	5858	7.64715534560376e-05
ANTXR2	8419	1.35391890210099e-05
ANTXRL	2207	1.85316401799934e-08
ANTXRLP1	1829	2.23615800312987e-08
ANXA1	1401	0.000171800539848386
ANXA10	1441	1.98678215919998e-07
ANXA11	6734	6.35354751775859e-05
ANXA13	1456	1.12360796366059e-07
ANXA2	1554	0.00291101111995019
ANXA2P1	926	1.32503228543991e-07
ANXA2P2	1020	1.8444795826993e-05
ANXA2P3	1008	6.89770444358304e-07
ANXA2R	949	6.46459376352666e-07
ANXA2R-AS1	1373	1.22132012015081e-06
ANXA2R-OT1	646	1.38652526983231e-05
ANXA3	1432	1.31666138780797e-05
ANXA4	2651	6.0940155795971e-06
ANXA5	1638	0.000412538906124449
ANXA6	2889	0.000220083413731968
ANXA7	2443	9.0788811266599e-05
ANXA8	2020	6.64107930680023e-06
ANXA8L1	1908	6.53789078226406e-06
ANXA9	1551	2.39963831001246e-06
AOAH	2385	2.05782791835197e-07
AOAH-IT1	573	7.13775390527842e-08
AOC1	2609	1.56762475573957e-08
AOC2	2677	1.01904568651934e-05
AOC3	4011	3.09982455314948e-06
AOC4P	2289	1.78677718991897e-08
AOPEP	3130	6.54650615607026e-06
AOX1	4928	4.66590975182373e-05
AOX2P	3284	1.24541199382598e-08
AOX3P	2160	7.57394997726765e-08
AOX3P-AOX2P	563	7.26453461407555e-08
AP1AR	5915	3.51533716138487e-05
AP1AR-DT	2036	3.01321192612318e-07
AP1B1	4165	0.00012051800134056
AP1B1P1	827	4.94550542651092e-08
AP1B1P2	106	3.85842734690994e-07
AP1G1	6602	0.000122753744549775
AP1G2	2598	7.36754672153611e-06
AP1G2-AS1	3243	1.18548782252885e-06
AP1M1	12859	1.06295637646593e-05
AP1M2	1748	2.00285047911453e-05
AP1M2P1	968	1.26754121520388e-07
AP1S1	1226	0.000102481844521124
AP1S2	2128	1.53756879237764e-05
AP1S2P1	379	1.07913799148405e-07
AP1S3	3986	2.16501721126412e-06
AP2A1	3357	0.000183151512077638
AP2A2	4367	3.27887689260902e-05
AP2B1	5700	0.000232164687282132
AP2B1P1	2796	7.46017819649325e-07
AP2M1	1931	0.000361994017054376
AP2S1	789	0.000104295883032975
AP3B1	3980	7.93323685056115e-05
AP3B2	3754	1.08948667760376e-06
AP3D1	5065	0.000118377922211336
AP3M1	4889	3.59385398144091e-05
AP3M2	3494	2.85850496737931e-05
AP3S1	1276	5.59320773007783e-05
AP3S2	5543	4.22053340966703e-06
AP4B1	3173	1.06469733623084e-05
AP4B1-AS1	1734	5.42493994911559e-07
AP4E1	6743	2.0015985258032e-05
AP4M1	3591	9.14568696503147e-06
AP4S1	4060	1.86363941558877e-06
AP5B1	6980	5.36378890682384e-05
AP5M1	11675	9.15374295239761e-06
AP5S1	5372	8.74782763011074e-06
AP5Z1	5529	2.55056772321834e-05
APAF1	7201	1.84986970434923e-05
APBA1	5110	1.99294190595579e-06
APBA2	3640	1.12473157162425e-05
APBA3	2176	9.81132821503771e-06
APBB1	2666	4.86158951166506e-05
APBB1IP	2633	4.66000720211683e-08
APBB2	8899	9.60093270182779e-05
APBB3	2131	2.59099461915914e-06
APC	10704	0.000104640232438176
APC2	10179	3.86934420589324e-06
APCDD1	3803	1.07544911588865e-08
APCDD1L	3887	1.53622386469715e-06
APCDD1L-DT	2092	3.81427306837981e-05
APCS	925	4.42154917591841e-08
APEH	2879	0.000163114312487159
APELA	2432	1.68171586666305e-08
APEX1	1453	0.000118194278151792
APEX2	3239	5.925920194934e-05
APH1A	1730	7.56282984261895e-05
APH1B	4138	1.03088451092235e-05
API5	3726	0.000103861905340444
API5P1	1510	2.43770840327952e-07
API5P2	1498	8.19078702481549e-08
APIP	1246	2.16969960263717e-05
APLF	3823	1.04842645251636e-06
APLN	3224	1.39544860003008e-07
APLNR	3660	1.22921483237623e-07
APLP1	2370	1.78610997565185e-05
APLP2	3697	0.000317005760787791
APMAP	2202	0.000170766775155038
APOA1	899	5.00436739321133e-07
APOA1-AS	956	1.28345177439054e-07
APOA2	474	8.62855060701378e-08
APOA4	1471	5.56075185278659e-08
APOA5	1881	1.08716985319631e-07
APOB	14121	5.50306116895164e-08
APOBEC1	894	4.57486911378583e-08
APOBEC2	1633	7.51365521321102e-08
APOBEC3A	1135	7.20693037484499e-08
APOBEC3AP1	287	1.42506375878904e-07
APOBEC3B	1590	2.84494709712159e-05
APOBEC3B-AS1	691	5.91886105314694e-08
APOBEC3C	2644	2.14860700451943e-05
APOBEC3D	2515	3.90291815925999e-07
APOBEC3F	4496	6.34958457613818e-06
APOBEC3G	1564	3.39956066754597e-07
APOBEC3H	1029	2.78226733858812e-07
APOBEC4	2782	1.47014126086432e-08
APOBR	3792	3.23570647763017e-08
APOC1	514	2.3871204208509e-07
APOC1P1	253	1.61657430344843e-07
APOC2	660	6.19686816321899e-08
APOC3	535	7.64473455649445e-08
APOC4	616	6.63950160344892e-08
APOC4-APOC2	680	6.01460733488902e-08
APOD	862	2.37235092095391e-07
APOE	1166	2.03444351018888e-06
APOF	1750	2.33710456441402e-08
APOH	1174	3.48375893332584e-08
APOL1	2795	1.41062447233147e-05
APOL2	2429	5.00423253994126e-05
APOL3	2041	3.94765702391834e-06
APOL4	3069	3.99797946014128e-08
APOL5	1438	2.84418149354974e-08
APOL6	10065	1.25603406508262e-05
APOLD1	4594	3.00023381990241e-06
APOM	761	4.83697725223664e-07
APONP	514	7.95706806950298e-08
APOO	1122	3.90038172626136e-06
APOOL	6480	1.08496833424359e-05
APOOP1	592	6.90867058737252e-08
APOOP2	539	7.58800183251305e-08
APOOP3	586	6.97940782888146e-08
APOOP4	597	6.85080902466421e-08
APOOP5	566	7.22603001364759e-08
APP-DT	1979	2.06666649202857e-08
APPBP2	6492	3.09831953691147e-05
APPBP2-DT	553	5.17713036420827e-07
APPL1	6069	6.0159551460565e-05
APPL2	3171	3.23995952859162e-05
APRG1	1608	4.78176244833465e-06
APRT	931	3.40022355800085e-05
APTR	2029	8.10326792047936e-06
APTX	1977	4.66918500419538e-05
AQP1	2754	1.57716370114868e-05
AQP10	1814	2.2546488355703e-08
AQP11	1835	3.78903873522164e-06
AQP12A	1063	3.84753808816983e-08
AQP12B	1099	3.72150408346181e-08
AQP2	4180	9.78452867876683e-09
AQP3	1825	1.81525792879829e-06
AQP4	5158	7.92930009252527e-09
AQP4-AS1	2177	1.87870141833924e-08
AQP5	1449	3.38710806436814e-07
AQP5-AS1	445	7.35268851725759e-07
AQP6	2544	4.01919515303118e-07
AQP7	3064	2.26921869423359e-07
AQP7B	1220	3.3524040882988e-08
AQP7P1	1045	3.91381147150673e-08
AQP7P2	1041	3.92885013230022e-08
AQP7P3	1041	3.92885013230022e-08
AQP7P4	1042	3.92507964272988e-08
AQP7P5	1049	3.89888750021404e-08
AQP8	1325	3.08674187752795e-08
AQP9	2849	2.87113582851845e-08
AQR	9597	3.882389238113e-05
AR	10667	1.55476500095837e-05
ARAF	2378	5.57249069816126e-05
ARAFP1	605	6.76021981442072e-08
ARAFP2	559	7.31651697267358e-08
ARAFP3	490	8.34680201576435e-08
ARAP1	5156	5.52807272914125e-05
ARAP1-AS1	388	1.05410644013519e-07
ARAP1-AS2	1824	1.77140737955174e-06
ARAP2	7513	7.68339068131826e-05
ARAP3	5258	4.252503545814e-05
ARC	2950	7.26621653853027e-05
ARCN1	3994	0.000107788268975434
AREG	1234	1.53123909264889e-05
AREL1	5417	0.000124072122553585
ARF1	1840	0.000292385752828959
ARF1P1	544	7.51825916861127e-08
ARF1P2	538	7.60210592513854e-07
ARF1P3	511	8.00378275484253e-08
ARF3	4041	0.000137980837470053
ARF4	1596	0.000139406237175573
ARF4-AS1	327	3.87730650212418e-06
ARF4P1	541	7.55995006973112e-08
ARF4P2	526	7.7755379994763e-08
ARF4P3	509	8.03523180299515e-08
ARF4P4	520	3.14610229824964e-07
ARF5	1032	6.62632553825138e-05
ARF6	3875	0.000103488497921649
ARFGAP1	3250	0.000203389221377243
ARFGAP2	2773	9.17838189059134e-05
ARFGAP3	2728	3.62816636007821e-05
ARFGEF1	7320	0.000128721142310379
ARFGEF1-DT	1113	7.71685469381987e-07
ARFGEF2	9031	0.000168008342352569
ARFGEF3	14859	1.77728631144339e-05
ARFIP1	3542	1.99762396068985e-05
ARFIP2	1763	6.50955868607773e-05
ARFRP1	2518	1.14674054381792e-05
ARG1	1447	2.82649135295407e-07
ARG2	1911	8.56082258027113e-06
ARGFX	5047	8.10369127744112e-09
ARGFXP1	961	4.25591361886008e-08
ARGFXP2	949	9.91237710407421e-07
ARGLU1	3363	1.82301800434109e-05
ARHGAP1	3395	7.68594181492858e-05
ARHGAP10	3270	3.37450740088098e-05
ARHGAP11A	5898	1.59630819561578e-05
ARHGAP11A-DT	1393	2.93606101057038e-08
ARHGAP11A-SCG5	3128	3.92257000101458e-08
ARHGAP11B	2042	1.40203383516512e-07
ARHGAP11B-DT	970	4.21642576054076e-08
ARHGAP12	5060	0.000126787922619461
ARHGAP15	1670	1.9592493354369e-07
ARHGAP15-AS1	587	6.96751786665168e-08
ARHGAP16P	1548	2.64207557346546e-08
